sale_id,sale_at,sku,qty,unit_price_usd,payment_method,event_tag
SQ-001164,2026-04-15T14:08:00-07:00,CR-PATCH-002,3,58.34,card,spring_tournament_2026
SQ-001165,2026-04-03T13:45:00-07:00,CR-PATCH-003,3,41.1,card,spring_tournament_2026
SQ-001166,2026-04-24T18:38:00-07:00,CR-PATCH-006,1,27.29,card,spring_tournament_2026
SQ-001167,2026-04-05T11:30:00-07:00,CR-PATCH-004,1,7.92,card,spring_tournament_2026
SQ-001168,2026-04-26T11:41:00-07:00,CR-KIT-005,2,40.38,cash,spring_tournament_2026
SQ-001169,2026-04-07T12:53:00-07:00,CR-PATCH-007,2,34.33,card,spring_tournament_2026
SQ-001170,2026-04-09T11:57:00-07:00,CR-GI-003,2,64.46,card,spring_tournament_2026
SQ-001171,2026-04-22T11:13:00-07:00,CR-PATCH-007,2,34.33,card,spring_tournament_2026
SQ-001172,2026-04-25T14:00:00-07:00,CR-PATCH-008,3,23.2,card,spring_tournament_2026
SQ-001173,2026-04-10T17:06:00-07:00,CR-GI-001,3,17.93,cash,spring_tournament_2026
SQ-001174,2026-04-22T16:19:00-07:00,CR-GI-003,1,64.46,cash,spring_tournament_2026
SQ-001175,2026-04-03T20:21:00-07:00,CR-KIT-004,2,7.42,card,spring_tournament_2026
SQ-001176,2026-04-27T13:07:00-07:00,CR-KIT-005,3,40.38,cash,spring_tournament_2026
SQ-001177,2026-04-19T11:56:00-07:00,CR-PATCH-004,3,7.92,cash,spring_tournament_2026
SQ-001178,2026-04-08T17:06:00-07:00,CR-TOWEL-002,1,34.16,card,spring_tournament_2026
SQ-001179,2026-04-28T19:31:00-07:00,CR-GI-003,3,64.46,cash,spring_tournament_2026
SQ-001180,2026-04-02T19:06:00-07:00,CR-PATCH-004,2,7.92,card,spring_tournament_2026
SQ-001181,2026-04-21T17:21:00-07:00,CR-PATCH-008,2,23.2,card,spring_tournament_2026
SQ-001182,2026-04-03T09:06:00-07:00,CR-PATCH-001,3,13.53,cash,spring_tournament_2026
SQ-001183,2026-04-19T16:14:00-07:00,CR-GI-003,3,64.46,cash,spring_tournament_2026
SQ-001184,2026-04-04T20:31:00-07:00,CR-PATCH-008,3,23.2,cash,spring_tournament_2026
SQ-001185,2026-04-17T19:24:00-07:00,CR-KIT-001,1,12.34,card,spring_tournament_2026
SQ-001186,2026-04-27T19:06:00-07:00,CR-PATCH-007,3,34.33,card,spring_tournament_2026
SQ-001187,2026-04-25T12:23:00-07:00,CR-GI-002,3,39.31,cash,spring_tournament_2026
SQ-001188,2026-04-23T20:02:00-07:00,CR-KIT-005,2,40.38,cash,spring_tournament_2026
SQ-001189,2026-04-19T17:02:00-07:00,CR-KIT-003,2,58.66,cash,spring_tournament_2026
SQ-001190,2026-04-07T18:11:00-07:00,CR-PATCH-003,1,41.1,card,spring_tournament_2026
SQ-001191,2026-04-10T15:51:00-07:00,CR-GI-002,1,39.31,cash,spring_tournament_2026
SQ-001192,2026-04-12T19:22:00-07:00,CR-PATCH-008,2,23.2,card,spring_tournament_2026
SQ-001193,2026-04-15T09:20:00-07:00,CR-PATCH-008,2,23.2,card,spring_tournament_2026
SQ-001194,2026-04-07T17:49:00-07:00,CR-GI-004,3,14.2,card,spring_tournament_2026
SQ-001195,2026-04-25T14:49:00-07:00,CR-KIT-005,1,40.38,cash,spring_tournament_2026
SQ-001196,2026-04-11T14:39:00-07:00,CR-TOWEL-001,3,12.25,card,spring_tournament_2026
SQ-001197,2026-04-27T13:06:00-07:00,CR-KIT-002,3,52.47,card,spring_tournament_2026
SQ-001198,2026-04-13T14:39:00-07:00,CR-DROPIN,2,18.0,card,spring_tournament_2026
SQ-001199,2026-04-07T13:54:00-07:00,CR-KIT-005,3,40.38,cash,spring_tournament_2026
SQ-001200,2026-04-11T16:57:00-07:00,CR-PATCH-001,2,13.53,card,spring_tournament_2026
SQ-001201,2026-04-11T09:07:00-07:00,CR-GI-004,1,14.2,card,spring_tournament_2026
SQ-001202,2026-04-23T19:35:00-07:00,CR-GI-001,2,17.93,card,spring_tournament_2026
SQ-001203,2026-04-20T20:04:00-07:00,CR-KIT-005,1,40.38,card,spring_tournament_2026
SQ-001204,2026-04-23T18:58:00-07:00,CR-TOWEL-001,3,12.25,cash,spring_tournament_2026
SQ-001205,2026-04-05T20:21:00-07:00,CR-PATCH-008,3,23.2,card,spring_tournament_2026
SQ-001206,2026-04-05T15:06:00-07:00,CR-KIT-005,3,40.38,card,spring_tournament_2026
SQ-001207,2026-04-19T10:20:00-07:00,CR-KIT-001,1,12.34,cash,spring_tournament_2026
SQ-001208,2026-04-08T17:09:00-07:00,CR-TOWEL-003,3,29.52,card,spring_tournament_2026
SQ-001209,2026-04-16T12:53:00-07:00,CR-PATCH-003,3,41.1,card,spring_tournament_2026
SQ-001210,2026-04-08T16:41:00-07:00,CR-GI-003,1,64.46,card,spring_tournament_2026
SQ-001211,2026-04-10T12:01:00-07:00,CR-PATCH-003,3,41.1,cash,spring_tournament_2026
SQ-001212,2026-04-14T17:35:00-07:00,CR-KIT-003,3,58.66,card,spring_tournament_2026
SQ-001213,2026-04-06T17:37:00-07:00,CR-PATCH-004,2,7.92,cash,spring_tournament_2026
SQ-001214,2026-04-23T14:51:00-07:00,CR-PATCH-008,2,23.2,cash,spring_tournament_2026
SQ-001215,2026-04-12T12:20:00-07:00,CR-PATCH-001,3,13.53,card,spring_tournament_2026
SQ-001216,2026-04-23T11:20:00-07:00,CR-TOWEL-001,3,12.25,card,spring_tournament_2026
SQ-001217,2026-04-19T11:06:00-07:00,CR-PATCH-005,3,54.15,cash,spring_tournament_2026
SQ-001218,2026-04-11T10:51:00-07:00,CR-PATCH-005,3,54.15,card,spring_tournament_2026
SQ-001219,2026-04-23T20:41:00-07:00,CR-PATCH-001,3,13.53,card,spring_tournament_2026
SQ-001220,2026-04-09T18:53:00-07:00,CR-KIT-003,1,58.66,cash,spring_tournament_2026
SQ-001221,2026-04-15T16:37:00-07:00,CR-KIT-001,2,12.34,card,spring_tournament_2026
SQ-001222,2026-04-01T17:28:00-07:00,CR-GI-004,3,14.2,card,spring_tournament_2026
SQ-001223,2026-04-16T20:09:00-07:00,CR-PATCH-001,1,13.53,card,spring_tournament_2026
SQ-001224,2026-04-24T13:36:00-07:00,CR-TOWEL-001,2,12.25,card,spring_tournament_2026
SQ-001225,2026-04-16T15:45:00-07:00,CR-KIT-001,1,12.34,cash,spring_tournament_2026
SQ-001226,2026-04-22T16:19:00-07:00,CR-PATCH-006,3,27.29,card,spring_tournament_2026
SQ-001227,2026-04-08T18:51:00-07:00,CR-KIT-002,3,52.47,cash,spring_tournament_2026
SQ-001228,2026-04-25T17:43:00-07:00,CR-KIT-004,3,7.42,card,spring_tournament_2026
SQ-001229,2026-04-20T09:45:00-07:00,CR-PATCH-003,2,41.1,card,spring_tournament_2026
SQ-001230,2026-04-20T10:33:00-07:00,CR-TOWEL-001,2,12.25,card,spring_tournament_2026
SQ-001231,2026-04-08T18:49:00-07:00,CR-PATCH-006,1,27.29,card,spring_tournament_2026
SQ-001232,2026-04-21T16:46:00-07:00,CR-PATCH-003,1,41.1,card,spring_tournament_2026
SQ-001233,2026-04-04T15:36:00-07:00,CR-TOWEL-001,3,12.25,cash,spring_tournament_2026
SQ-001234,2026-04-13T20:30:00-07:00,CR-PATCH-004,1,7.92,card,spring_tournament_2026
SQ-001235,2026-04-04T13:22:00-07:00,CR-GI-004,1,14.2,cash,spring_tournament_2026
SQ-001236,2026-04-16T10:11:00-07:00,CR-PATCH-008,2,23.2,cash,spring_tournament_2026
SQ-001237,2026-04-08T14:41:00-07:00,CR-PATCH-006,3,27.29,card,spring_tournament_2026
SQ-001238,2026-04-15T10:33:00-07:00,CR-KIT-002,2,52.47,card,spring_tournament_2026
SQ-001239,2026-04-02T17:03:00-07:00,CR-KIT-001,3,12.34,card,spring_tournament_2026
SQ-001240,2026-04-06T09:33:00-07:00,CR-GI-002,1,39.31,card,spring_tournament_2026
SQ-001241,2026-04-13T13:01:00-07:00,CR-KIT-002,3,52.47,card,spring_tournament_2026
SQ-001242,2026-04-06T12:40:00-07:00,CR-TOWEL-001,3,12.25,cash,spring_tournament_2026
SQ-001243,2026-04-18T12:22:00-07:00,CR-GI-004,1,14.2,card,spring_tournament_2026
SQ-001244,2026-04-12T18:11:00-07:00,CR-KIT-001,2,12.34,card,spring_tournament_2026
SQ-001245,2026-04-05T16:01:00-07:00,CR-GI-001,3,17.93,card,spring_tournament_2026
SQ-001246,2026-04-26T10:51:00-07:00,CR-PATCH-005,2,54.15,card,spring_tournament_2026
SQ-001247,2026-04-12T19:11:00-07:00,CR-GI-002,3,39.31,card,spring_tournament_2026
SQ-001248,2026-04-16T12:38:00-07:00,CR-GI-002,1,39.31,card,spring_tournament_2026
SQ-001249,2026-04-22T17:53:00-07:00,CR-KIT-003,2,58.66,cash,spring_tournament_2026
SQ-001250,2026-04-22T17:04:00-07:00,CR-GI-002,2,39.31,card,spring_tournament_2026
SQ-001251,2026-04-05T12:52:00-07:00,CR-PATCH-001,2,13.53,card,spring_tournament_2026
SQ-001252,2026-04-02T14:03:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001253,2026-04-03T19:41:00-07:00,CR-GI-001,2,17.93,cash,spring_tournament_2026
SQ-001254,2026-04-21T12:18:00-07:00,CR-PATCH-005,2,54.15,card,spring_tournament_2026
SQ-001255,2026-04-25T12:18:00-07:00,CR-KIT-003,3,58.66,cash,spring_tournament_2026
SQ-001256,2026-04-14T15:05:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001257,2026-04-04T14:35:00-07:00,CR-PATCH-002,2,58.34,cash,spring_tournament_2026
SQ-001258,2026-04-16T13:49:00-07:00,CR-TOWEL-002,3,34.16,card,spring_tournament_2026
SQ-001259,2026-04-27T09:12:00-07:00,CR-GI-001,1,17.93,card,spring_tournament_2026
SQ-001260,2026-04-24T18:34:00-07:00,CR-PATCH-007,1,34.33,card,spring_tournament_2026
SQ-001261,2026-04-18T09:03:00-07:00,CR-TOWEL-003,2,29.52,cash,spring_tournament_2026
SQ-001262,2026-04-12T17:03:00-07:00,CR-PATCH-006,3,27.29,cash,spring_tournament_2026
SQ-001263,2026-04-17T11:32:00-07:00,CR-GI-001,2,17.93,card,spring_tournament_2026
SQ-001264,2026-04-04T16:11:00-07:00,CR-PATCH-006,1,27.29,card,spring_tournament_2026
SQ-001265,2026-04-23T12:31:00-07:00,CR-TOWEL-001,1,12.25,card,spring_tournament_2026
SQ-001266,2026-04-13T12:57:00-07:00,CR-TOWEL-003,3,29.52,card,spring_tournament_2026
SQ-001267,2026-04-01T12:42:00-07:00,CR-TOWEL-002,2,34.16,card,spring_tournament_2026
SQ-001268,2026-04-27T12:23:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001269,2026-04-05T18:15:00-07:00,CR-KIT-004,3,7.42,card,spring_tournament_2026
SQ-001270,2026-04-22T18:45:00-07:00,CR-PATCH-004,3,7.92,card,spring_tournament_2026
SQ-001271,2026-04-21T20:58:00-07:00,CR-PATCH-006,2,27.29,cash,spring_tournament_2026
SQ-001272,2026-04-14T15:24:00-07:00,CR-PATCH-003,2,41.1,card,spring_tournament_2026
SQ-001273,2026-04-09T18:00:00-07:00,CR-PATCH-002,3,58.34,cash,spring_tournament_2026
SQ-001274,2026-04-23T16:08:00-07:00,CR-TOWEL-003,3,29.52,card,spring_tournament_2026
SQ-001275,2026-04-21T10:07:00-07:00,CR-TOWEL-001,1,12.25,cash,spring_tournament_2026
SQ-001276,2026-04-06T17:20:00-07:00,CR-TOWEL-001,1,12.25,card,spring_tournament_2026
SQ-001277,2026-04-10T17:18:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001278,2026-04-25T10:25:00-07:00,CR-GI-002,1,39.31,card,spring_tournament_2026
SQ-001279,2026-04-28T16:12:00-07:00,CR-PATCH-005,1,54.15,card,spring_tournament_2026
SQ-001280,2026-04-16T10:07:00-07:00,CR-PATCH-002,1,58.34,card,spring_tournament_2026
SQ-001281,2026-04-06T10:48:00-07:00,CR-KIT-005,3,40.38,card,spring_tournament_2026
SQ-001282,2026-04-14T18:23:00-07:00,CR-GI-003,2,64.46,card,spring_tournament_2026
SQ-001283,2026-04-20T09:42:00-07:00,CR-KIT-003,3,58.66,card,spring_tournament_2026
SQ-001284,2026-04-24T14:02:00-07:00,CR-PATCH-006,3,27.29,card,spring_tournament_2026
SQ-001285,2026-04-11T13:58:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001286,2026-04-07T19:03:00-07:00,CR-KIT-003,2,58.66,cash,spring_tournament_2026
SQ-001287,2026-04-10T17:04:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001288,2026-04-07T14:42:00-07:00,CR-DROPIN,3,18.0,cash,spring_tournament_2026
SQ-001289,2026-04-28T16:04:00-07:00,CR-PATCH-003,1,41.1,card,spring_tournament_2026
SQ-001290,2026-04-06T11:35:00-07:00,CR-PATCH-005,2,54.15,card,spring_tournament_2026
SQ-001291,2026-04-22T10:26:00-07:00,CR-GI-002,3,39.31,card,spring_tournament_2026
SQ-001292,2026-04-24T11:46:00-07:00,CR-KIT-001,2,12.34,card,spring_tournament_2026
SQ-001293,2026-04-05T10:43:00-07:00,CR-TOWEL-003,1,29.52,card,spring_tournament_2026
SQ-001294,2026-04-01T18:03:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001295,2026-04-25T19:02:00-07:00,CR-GI-003,3,64.46,card,spring_tournament_2026
SQ-001296,2026-04-21T16:59:00-07:00,CR-PATCH-003,3,41.1,cash,spring_tournament_2026
SQ-001297,2026-04-22T18:24:00-07:00,CR-TOWEL-002,2,34.16,card,spring_tournament_2026
SQ-001298,2026-04-20T13:22:00-07:00,CR-PATCH-002,3,58.34,cash,spring_tournament_2026
SQ-001299,2026-04-05T16:34:00-07:00,CR-PATCH-002,2,58.34,card,spring_tournament_2026
SQ-001300,2026-04-10T19:46:00-07:00,CR-KIT-004,1,7.42,cash,spring_tournament_2026
SQ-001301,2026-04-06T14:47:00-07:00,CR-PATCH-008,1,23.2,cash,spring_tournament_2026
SQ-001302,2026-04-05T09:29:00-07:00,CR-TOWEL-002,2,34.16,card,spring_tournament_2026
SQ-001303,2026-04-05T19:22:00-07:00,CR-KIT-005,1,40.38,cash,spring_tournament_2026
SQ-001304,2026-04-14T16:46:00-07:00,CR-PATCH-004,2,7.92,cash,spring_tournament_2026
SQ-001305,2026-04-15T14:21:00-07:00,CR-KIT-005,2,40.38,cash,spring_tournament_2026
SQ-001306,2026-04-24T17:13:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001307,2026-04-19T12:55:00-07:00,CR-PATCH-006,3,27.29,card,spring_tournament_2026
SQ-001308,2026-04-18T15:23:00-07:00,CR-KIT-003,3,58.66,card,spring_tournament_2026
SQ-001309,2026-04-13T11:30:00-07:00,CR-PATCH-006,1,27.29,cash,spring_tournament_2026
SQ-001310,2026-04-27T18:26:00-07:00,CR-TOWEL-002,1,34.16,card,spring_tournament_2026
SQ-001311,2026-04-11T17:56:00-07:00,CR-PATCH-006,1,27.29,cash,spring_tournament_2026
SQ-001312,2026-04-14T11:28:00-07:00,CR-GI-001,1,17.93,card,spring_tournament_2026
SQ-001313,2026-04-19T19:11:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001314,2026-04-13T18:50:00-07:00,CR-DROPIN,1,18.0,card,spring_tournament_2026
SQ-001315,2026-04-11T16:15:00-07:00,CR-PATCH-004,3,7.92,card,spring_tournament_2026
SQ-001316,2026-04-11T18:59:00-07:00,CR-PATCH-002,3,58.34,card,spring_tournament_2026
SQ-001317,2026-04-26T10:05:00-07:00,CR-GI-002,1,39.31,card,spring_tournament_2026
SQ-001318,2026-04-11T10:20:00-07:00,CR-TOWEL-003,2,29.52,card,spring_tournament_2026
SQ-001319,2026-04-07T13:53:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001320,2026-04-11T18:57:00-07:00,CR-KIT-001,2,12.34,cash,spring_tournament_2026
SQ-001321,2026-04-23T11:18:00-07:00,CR-KIT-002,2,52.47,card,spring_tournament_2026
SQ-001322,2026-04-06T11:10:00-07:00,CR-PATCH-005,2,54.15,card,spring_tournament_2026
SQ-001323,2026-04-20T15:10:00-07:00,CR-PATCH-005,3,54.15,cash,spring_tournament_2026
SQ-001324,2026-04-23T12:07:00-07:00,CR-PATCH-008,3,23.2,card,spring_tournament_2026
SQ-001325,2026-04-04T09:08:00-07:00,CR-KIT-003,2,58.66,cash,spring_tournament_2026
SQ-001326,2026-04-16T11:49:00-07:00,CR-KIT-005,1,40.38,card,spring_tournament_2026
SQ-001327,2026-04-19T18:11:00-07:00,CR-KIT-003,2,58.66,card,spring_tournament_2026
SQ-001328,2026-05-12T14:05:00-07:00,CR-PATCH-007,2,34.33,card,spring_ops
SQ-001329,2026-05-05T18:19:00-07:00,CR-GI-004,3,14.2,cash,spring_ops
SQ-001330,2026-05-04T19:12:00-07:00,CR-KIT-004,3,7.42,card,spring_ops
SQ-001331,2026-05-23T10:22:00-07:00,CR-TOWEL-002,3,34.16,cash,spring_ops
SQ-001332,2026-05-20T18:26:00-07:00,CR-PATCH-003,1,41.1,card,spring_ops
SQ-001333,2026-05-07T17:17:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001334,2026-05-11T11:03:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001335,2026-05-09T16:27:00-07:00,CR-TOWEL-002,2,34.16,card,spring_ops
SQ-001336,2026-05-24T19:29:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001337,2026-05-18T09:08:00-07:00,CR-KIT-002,3,52.47,card,spring_ops
SQ-001338,2026-05-01T13:24:00-07:00,CR-PATCH-007,1,34.33,cash,spring_ops
SQ-001339,2026-05-13T09:44:00-07:00,CR-KIT-005,3,40.38,card,spring_ops
SQ-001340,2026-05-11T14:51:00-07:00,CR-KIT-005,3,40.38,cash,spring_ops
SQ-001341,2026-05-23T14:08:00-07:00,CR-PATCH-004,2,7.92,card,spring_ops
SQ-001342,2026-05-07T16:18:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001343,2026-05-22T10:51:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-001344,2026-05-04T09:51:00-07:00,CR-GI-001,1,17.93,card,spring_ops
SQ-001345,2026-05-03T11:23:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-001346,2026-05-26T12:49:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-001347,2026-05-24T09:47:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-001348,2026-05-19T19:55:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001349,2026-05-20T10:03:00-07:00,CR-GI-002,3,39.31,card,spring_ops
SQ-001350,2026-05-24T10:11:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001351,2026-05-14T19:14:00-07:00,CR-PATCH-003,1,41.1,card,spring_ops
SQ-001352,2026-05-13T14:40:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001353,2026-05-27T12:45:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-001354,2026-05-10T20:43:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001355,2026-05-06T17:00:00-07:00,CR-KIT-003,1,58.66,card,spring_ops
SQ-001356,2026-05-09T11:56:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001357,2026-05-23T10:12:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-001358,2026-05-06T15:40:00-07:00,CR-GI-003,3,64.46,card,spring_ops
SQ-001359,2026-05-14T17:40:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-001360,2026-05-09T14:47:00-07:00,CR-PATCH-004,1,7.92,card,spring_ops
SQ-001361,2026-05-22T13:18:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-001362,2026-05-03T16:22:00-07:00,CR-TOWEL-003,3,29.52,card,spring_ops
SQ-001363,2026-05-25T15:05:00-07:00,CR-KIT-001,3,12.34,cash,spring_ops
SQ-001364,2026-05-24T19:05:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-001365,2026-05-22T10:36:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-001366,2026-05-12T20:51:00-07:00,CR-KIT-003,2,58.66,card,spring_ops
SQ-001367,2026-05-10T16:20:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001368,2026-05-19T11:02:00-07:00,CR-GI-003,3,64.46,card,spring_ops
SQ-001369,2026-05-15T16:20:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-001370,2026-05-15T11:09:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-001371,2026-05-01T11:50:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-001372,2026-05-05T15:23:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-001373,2026-05-05T18:11:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-001374,2026-05-13T16:09:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-001375,2026-05-01T16:25:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001376,2026-05-09T12:12:00-07:00,CR-PATCH-005,2,54.15,cash,spring_ops
SQ-001377,2026-05-14T11:31:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-001378,2026-05-04T10:20:00-07:00,CR-PATCH-001,3,13.53,cash,spring_ops
SQ-001379,2026-05-10T11:15:00-07:00,CR-KIT-001,3,12.34,cash,spring_ops
SQ-001380,2026-05-14T16:00:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001381,2026-05-21T13:43:00-07:00,CR-KIT-002,3,52.47,cash,spring_ops
SQ-001382,2026-05-04T18:08:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-001383,2026-05-24T14:51:00-07:00,CR-KIT-002,3,52.47,card,spring_ops
SQ-001384,2026-05-19T16:04:00-07:00,CR-PATCH-001,1,13.53,cash,spring_ops
SQ-001385,2026-05-14T12:13:00-07:00,CR-PATCH-001,2,13.53,card,spring_ops
SQ-001386,2026-05-21T16:50:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-001387,2026-05-26T14:44:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-001388,2026-05-26T19:36:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-001389,2026-05-16T18:30:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-001390,2026-05-04T15:48:00-07:00,CR-GI-001,1,17.93,card,spring_ops
SQ-001391,2026-05-17T16:29:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001392,2026-05-15T15:49:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-001393,2026-05-12T09:30:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-001394,2026-05-01T14:22:00-07:00,CR-DROPIN,3,18.0,cash,spring_ops
SQ-001395,2026-05-05T13:20:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001396,2026-05-18T12:52:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-001397,2026-05-20T10:18:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-001398,2026-05-17T17:18:00-07:00,CR-PATCH-006,1,27.29,cash,spring_ops
SQ-001399,2026-05-23T09:19:00-07:00,CR-PATCH-004,2,7.92,card,spring_ops
SQ-001400,2026-05-10T09:01:00-07:00,CR-KIT-004,3,7.42,cash,spring_ops
SQ-001401,2026-05-12T16:49:00-07:00,CR-TOWEL-001,1,12.25,cash,spring_ops
SQ-001402,2026-05-13T17:10:00-07:00,CR-DROPIN,3,18.0,cash,spring_ops
SQ-001403,2026-05-04T13:29:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-001404,2026-05-15T13:10:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-001405,2026-05-01T10:03:00-07:00,CR-KIT-002,2,52.47,cash,spring_ops
SQ-001406,2026-05-05T14:53:00-07:00,CR-PATCH-001,3,13.53,cash,spring_ops
SQ-001407,2026-05-01T19:27:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-001408,2026-05-06T14:39:00-07:00,CR-KIT-005,1,40.38,card,spring_ops
SQ-001409,2026-05-19T18:02:00-07:00,CR-KIT-002,3,52.47,card,spring_ops
SQ-001410,2026-05-16T10:59:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-001411,2026-05-04T17:10:00-07:00,CR-KIT-004,3,7.42,card,spring_ops
SQ-001412,2026-05-25T14:22:00-07:00,CR-TOWEL-001,2,12.25,card,spring_ops
SQ-001413,2026-05-11T10:31:00-07:00,CR-PATCH-004,2,7.92,card,spring_ops
SQ-001414,2026-05-14T19:50:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-001415,2026-05-27T10:52:00-07:00,CR-PATCH-005,1,54.15,cash,spring_ops
SQ-001416,2026-05-04T13:14:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-001417,2026-05-22T17:01:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-001418,2026-05-02T09:14:00-07:00,CR-PATCH-002,1,58.34,card,spring_ops
SQ-001419,2026-05-17T14:20:00-07:00,CR-KIT-004,2,7.42,cash,spring_ops
SQ-001420,2026-05-17T13:31:00-07:00,CR-PATCH-003,1,41.1,cash,spring_ops
SQ-001421,2026-05-03T09:12:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-001422,2026-05-08T18:31:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001423,2026-05-19T14:32:00-07:00,CR-TOWEL-001,1,12.25,cash,spring_ops
SQ-001424,2026-05-05T17:00:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001425,2026-05-18T14:32:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-001426,2026-05-25T18:16:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001427,2026-05-09T15:07:00-07:00,CR-KIT-002,3,52.47,card,spring_ops
SQ-001428,2026-05-01T16:38:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-001429,2026-05-06T10:02:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001430,2026-05-07T18:47:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001431,2026-05-19T13:23:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001432,2026-05-21T12:36:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-001433,2026-05-01T13:00:00-07:00,CR-GI-001,1,17.93,card,spring_ops
SQ-001434,2026-05-07T16:46:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-001435,2026-05-13T18:48:00-07:00,CR-KIT-003,1,58.66,cash,spring_ops
SQ-001436,2026-05-18T18:18:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001437,2026-05-20T10:56:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-001438,2026-05-02T09:17:00-07:00,CR-KIT-001,1,12.34,card,spring_ops
SQ-001439,2026-05-13T20:36:00-07:00,CR-KIT-003,1,58.66,card,spring_ops
SQ-001440,2026-05-12T12:41:00-07:00,CR-TOWEL-003,1,29.52,cash,spring_ops
SQ-001441,2026-05-03T13:26:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
