vpn_session_id,session_start_cet,session_end_cet,user_id,gateway,client_ip,bytes_transferred
VPN-000198,2024-12-11T16:44:00+01:00,2024-12-11T16:45:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.42,129024
VPN-000199,2024-12-12T16:44:00+01:00,2024-12-12T16:45:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.88,89088
VPN-000200,2024-12-12T16:11:00+01:00,2024-12-12T16:12:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.7,138240
VPN-000201,2024-12-12T16:53:00+01:00,2024-12-12T16:54:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.96,802816
VPN-000202,2024-12-12T18:27:00+01:00,2024-12-12T18:28:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.21,894976
VPN-000203,2024-12-12T17:07:00+01:00,2024-12-12T17:08:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.72,71680
VPN-000204,2024-12-12T16:26:00+01:00,2024-12-12T16:27:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.86,418816
VPN-000205,2024-12-13T16:55:00+01:00,2024-12-13T16:56:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.13,828416
VPN-000206,2024-12-13T17:08:00+01:00,2024-12-13T17:09:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.78,129024
VPN-000207,2024-12-13T18:49:00+01:00,2024-12-13T18:50:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.95,398336
VPN-000208,2024-12-13T18:24:00+01:00,2024-12-13T18:25:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.86,608256
VPN-000209,2024-12-13T16:33:00+01:00,2024-12-13T16:34:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.10,99328
VPN-000210,2024-12-13T16:25:00+01:00,2024-12-13T16:26:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.30,118784
VPN-000211,2024-12-13T16:34:00+01:00,2024-12-13T16:35:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.81,581632
VPN-000212,2024-12-13T17:03:00+01:00,2024-12-13T17:04:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.80,129024
VPN-000213,2024-12-16T16:50:00+01:00,2024-12-16T16:51:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.61,428032
VPN-000214,2024-12-16T16:39:00+01:00,2024-12-16T16:40:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.70,582656
VPN-000215,2024-12-16T18:57:00+01:00,2024-12-16T18:58:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.70,31744
VPN-000216,2024-12-16T18:30:00+01:00,2024-12-16T18:31:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.76,625664
VPN-000217,2024-12-16T18:52:00+01:00,2024-12-16T18:53:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.65,858112
VPN-000218,2024-12-16T16:42:00+01:00,2024-12-16T16:43:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.91,517120
VPN-000219,2024-12-16T16:34:00+01:00,2024-12-16T16:35:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.10,883712
VPN-000220,2024-12-17T18:56:00+01:00,2024-12-17T18:57:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.66,688128
VPN-000221,2024-12-17T17:36:00+01:00,2024-12-17T17:37:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.45,50176
VPN-000222,2024-12-17T18:58:00+01:00,2024-12-17T19:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.4,312320
VPN-000223,2024-12-17T16:47:00+01:00,2024-12-17T16:48:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.3,403456
VPN-000224,2024-12-17T16:41:00+01:00,2024-12-17T16:42:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.95,194560
VPN-000225,2024-12-17T17:29:00+01:00,2024-12-17T17:30:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.84,550912
VPN-000226,2024-12-17T16:50:00+01:00,2024-12-17T16:51:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.31,237568
VPN-000227,2024-12-17T17:12:00+01:00,2024-12-17T17:13:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.29,579584
VPN-000228,2024-12-18T16:22:00+01:00,2024-12-18T16:23:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.57,198656
VPN-000229,2024-12-18T18:59:00+01:00,2024-12-18T19:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.16,117760
VPN-000230,2024-12-18T17:23:00+01:00,2024-12-18T17:24:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.30,457728
VPN-000231,2024-12-18T18:09:00+01:00,2024-12-18T18:10:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.90,861184
VPN-000232,2024-12-18T16:34:00+01:00,2024-12-18T16:35:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.49,708608
VPN-000233,2024-12-18T16:13:00+01:00,2024-12-18T16:14:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.59,593920
VPN-000234,2024-12-18T18:42:00+01:00,2024-12-18T18:43:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.9,197632
VPN-000235,2024-12-19T18:32:00+01:00,2024-12-19T18:33:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.75,647168
VPN-000236,2024-12-19T16:57:00+01:00,2024-12-19T16:58:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.71,841728
VPN-000237,2024-12-19T18:09:00+01:00,2024-12-19T18:10:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.87,621568
VPN-000238,2024-12-19T17:49:00+01:00,2024-12-19T17:50:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.31,671744
VPN-000239,2024-12-19T18:52:00+01:00,2024-12-19T18:53:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.86,515072
VPN-000240,2024-12-20T16:43:00+01:00,2024-12-20T16:44:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.21,128000
VPN-000241,2024-12-20T16:56:00+01:00,2024-12-20T16:57:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.31,196608
VPN-000242,2024-12-20T18:41:00+01:00,2024-12-20T18:42:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.45,25600
VPN-000243,2024-12-20T17:02:00+01:00,2024-12-20T17:03:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.98,258048
VPN-000244,2024-12-20T16:37:00+01:00,2024-12-20T16:38:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.13,820224
VPN-000245,2024-12-20T16:28:00+01:00,2024-12-20T16:29:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.59,41984
VPN-000246,2024-12-23T18:30:00+01:00,2024-12-23T18:31:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.60,711680
VPN-000247,2024-12-23T18:01:00+01:00,2024-12-23T18:02:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.17,379904
VPN-000248,2024-12-23T16:32:00+01:00,2024-12-23T16:33:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.12,670720
VPN-000249,2024-12-23T18:04:00+01:00,2024-12-23T18:05:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.7,865280
VPN-000250,2024-12-23T16:41:00+01:00,2024-12-23T16:42:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.23,118784
VPN-000251,2024-12-23T17:24:00+01:00,2024-12-23T17:25:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.12,307200
VPN-000252,2024-12-24T17:38:00+01:00,2024-12-24T17:39:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.91,225280
VPN-000253,2024-12-24T18:08:00+01:00,2024-12-24T18:09:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.5,856064
VPN-000254,2024-12-24T16:27:00+01:00,2024-12-24T16:28:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.37,308224
VPN-000255,2024-12-24T17:12:00+01:00,2024-12-24T17:13:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.25,495616
VPN-000256,2024-12-24T17:15:00+01:00,2024-12-24T17:16:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.16,340992
VPN-000257,2024-12-24T18:10:00+01:00,2024-12-24T18:11:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.68,885760
VPN-000258,2024-12-25T16:05:00+01:00,2024-12-25T16:06:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.84,586752
VPN-000259,2024-12-25T17:55:00+01:00,2024-12-25T17:56:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.58,381952
VPN-000260,2024-12-25T16:42:00+01:00,2024-12-25T16:43:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.25,276480
VPN-000261,2024-12-25T18:27:00+01:00,2024-12-25T18:28:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.82,39936
VPN-000262,2024-12-25T16:57:00+01:00,2024-12-25T16:58:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.85,28672
VPN-000263,2024-12-25T17:59:00+01:00,2024-12-25T18:00:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.31,862208
VPN-000264,2024-12-26T18:59:00+01:00,2024-12-26T19:00:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.70,38912
VPN-000265,2024-12-26T17:24:00+01:00,2024-12-26T17:25:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.28,379904
VPN-000266,2024-12-26T18:51:00+01:00,2024-12-26T18:52:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.17,465920
VPN-000267,2024-12-26T18:21:00+01:00,2024-12-26T18:22:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.7,162816
VPN-000268,2024-12-26T18:38:00+01:00,2024-12-26T18:39:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.90,594944
VPN-000269,2024-12-27T17:59:00+01:00,2024-12-27T18:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.86,754688
VPN-000270,2024-12-27T18:46:00+01:00,2024-12-27T18:47:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.44,107520
VPN-000271,2024-12-27T18:34:00+01:00,2024-12-27T18:35:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.85,817152
VPN-000272,2024-12-27T17:44:00+01:00,2024-12-27T17:45:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.44,713728
VPN-000273,2024-12-27T17:50:00+01:00,2024-12-27T17:51:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.25,402432
VPN-000274,2024-12-30T16:18:00+01:00,2024-12-30T16:19:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.61,605184
VPN-000275,2024-12-30T18:08:00+01:00,2024-12-30T18:09:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.98,739328
VPN-000276,2024-12-30T18:14:00+01:00,2024-12-30T18:15:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.4,389120
VPN-000277,2024-12-30T17:42:00+01:00,2024-12-30T17:43:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.26,733184
VPN-000278,2024-12-30T17:06:00+01:00,2024-12-30T17:07:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.60,442368
VPN-000279,2024-12-30T16:12:00+01:00,2024-12-30T16:13:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.33,656384
VPN-000280,2024-12-30T17:49:00+01:00,2024-12-30T17:50:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.5,855040
VPN-000281,2024-12-31T17:01:00+01:00,2024-12-31T17:02:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.70,342016
VPN-000282,2024-12-31T18:40:00+01:00,2024-12-31T18:41:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.34,654336
VPN-000283,2024-12-31T18:17:00+01:00,2024-12-31T18:18:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.12,494592
VPN-000284,2024-12-31T17:03:00+01:00,2024-12-31T17:04:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.75,142336
VPN-000285,2024-12-31T18:00:00+01:00,2024-12-31T18:01:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.31,317440
VPN-000286,2024-12-31T16:12:00+01:00,2024-12-31T16:13:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.75,394240
VPN-000287,2024-12-31T16:43:00+01:00,2024-12-31T16:44:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.28,635904
VPN-000288,2025-01-01T18:42:00+01:00,2025-01-01T18:43:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.86,171008
VPN-000289,2025-01-01T18:46:00+01:00,2025-01-01T18:47:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.66,104448
VPN-000290,2025-01-01T16:48:00+01:00,2025-01-01T16:49:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.5,331776
VPN-000291,2025-01-01T17:41:00+01:00,2025-01-01T17:42:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.42,365568
VPN-000292,2025-01-01T16:11:00+01:00,2025-01-01T16:12:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.20,806912
VPN-000293,2025-01-01T17:23:00+01:00,2025-01-01T17:24:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.95,59392
VPN-000294,2025-01-01T16:41:00+01:00,2025-01-01T16:42:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.70,314368
VPN-000295,2025-01-01T16:28:00+01:00,2025-01-01T16:29:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.73,487424
VPN-000296,2025-01-02T16:49:00+01:00,2025-01-02T16:50:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.64,120832
VPN-000297,2025-01-02T16:59:00+01:00,2025-01-02T17:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.76,342016
VPN-000298,2025-01-02T16:26:00+01:00,2025-01-02T16:27:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.76,74752
VPN-000299,2025-01-02T18:31:00+01:00,2025-01-02T18:32:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.64,44032
VPN-000300,2025-01-02T17:06:00+01:00,2025-01-02T17:07:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.18,759808
VPN-000301,2025-01-02T17:10:00+01:00,2025-01-02T17:11:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.67,705536
VPN-000302,2025-01-02T17:45:00+01:00,2025-01-02T17:46:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.40,121856
VPN-000303,2025-01-02T16:12:00+01:00,2025-01-02T16:13:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.96,628736
VPN-000304,2025-01-03T18:48:00+01:00,2025-01-03T18:49:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.43,347136
VPN-000305,2025-01-03T16:10:00+01:00,2025-01-03T16:11:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.61,811008
VPN-000306,2025-01-03T16:18:00+01:00,2025-01-03T16:19:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.81,556032
VPN-000307,2025-01-03T16:48:00+01:00,2025-01-03T16:49:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.52,751616
VPN-000308,2025-01-03T18:25:00+01:00,2025-01-03T18:26:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.23,294912
VPN-000309,2025-01-03T16:51:00+01:00,2025-01-03T16:52:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.78,320512
VPN-000310,2025-01-06T18:59:00+01:00,2025-01-06T19:00:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.95,786432
VPN-000311,2025-01-06T17:15:00+01:00,2025-01-06T17:16:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.8,786432
VPN-000312,2025-01-06T17:12:00+01:00,2025-01-06T17:13:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.60,439296
VPN-000313,2025-01-06T17:55:00+01:00,2025-01-06T17:56:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.35,866304
VPN-000314,2025-01-06T17:43:00+01:00,2025-01-06T17:44:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.86,733184
VPN-000315,2025-01-06T18:33:00+01:00,2025-01-06T18:34:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.51,82944
VPN-000316,2025-01-07T17:14:00+01:00,2025-01-07T17:15:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.90,538624
VPN-000317,2025-01-07T17:45:00+01:00,2025-01-07T17:46:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.85,653312
VPN-000318,2025-01-07T18:10:00+01:00,2025-01-07T18:11:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.97,258048
VPN-000319,2025-01-07T18:30:00+01:00,2025-01-07T18:31:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.84,874496
VPN-000320,2025-01-07T17:46:00+01:00,2025-01-07T17:47:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.85,659456
VPN-000321,2025-01-07T18:10:00+01:00,2025-01-07T18:11:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.4,204800
VPN-000322,2025-01-07T18:17:00+01:00,2025-01-07T18:18:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.88,643072
VPN-000323,2025-01-08T17:15:00+01:00,2025-01-08T17:16:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.80,373760
VPN-000324,2025-01-08T16:32:00+01:00,2025-01-08T16:33:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.34,108544
VPN-000325,2025-01-08T18:37:00+01:00,2025-01-08T18:38:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.90,903168
VPN-000326,2025-01-08T18:41:00+01:00,2025-01-08T18:42:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.26,680960
VPN-000327,2025-01-08T17:40:00+01:00,2025-01-08T17:41:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.80,283648
VPN-000328,2025-01-08T16:31:00+01:00,2025-01-08T16:32:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.67,279552
VPN-000329,2025-01-08T17:05:00+01:00,2025-01-08T17:06:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.16,814080
VPN-000330,2025-01-08T16:22:00+01:00,2025-01-08T16:23:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.48,864256
VPN-000331,2025-01-09T16:13:00+01:00,2025-01-09T16:14:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.19,614400
VPN-000332,2025-01-09T18:05:00+01:00,2025-01-09T18:06:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.71,868352
VPN-000333,2025-01-09T17:43:00+01:00,2025-01-09T17:44:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.26,550912
VPN-000334,2025-01-09T17:18:00+01:00,2025-01-09T17:19:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.77,601088
VPN-000335,2025-01-09T16:17:00+01:00,2025-01-09T16:18:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.52,916480
VPN-000336,2025-01-09T16:18:00+01:00,2025-01-09T16:19:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.58,763904
VPN-000337,2025-01-09T17:05:00+01:00,2025-01-09T17:06:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.97,291840
VPN-000338,2025-01-09T16:40:00+01:00,2025-01-09T16:41:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.85,535552
VPN-000339,2025-01-10T17:47:00+01:00,2025-01-10T17:48:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.46,55296
VPN-000340,2025-01-10T18:54:00+01:00,2025-01-10T18:55:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.77,828416
VPN-000341,2025-01-10T16:58:00+01:00,2025-01-10T17:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.15,456704
VPN-000342,2025-01-10T16:31:00+01:00,2025-01-10T16:32:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.5,442368
VPN-000343,2025-01-10T18:04:00+01:00,2025-01-10T18:05:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.45,843776
VPN-000344,2025-01-10T16:49:00+01:00,2025-01-10T16:50:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.13,817152
VPN-000345,2025-01-10T16:03:00+01:00,2025-01-10T16:04:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.9,107520
VPN-000346,2025-01-10T16:06:00+01:00,2025-01-10T16:07:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.99,504832
VPN-000347,2025-01-13T18:42:00+01:00,2025-01-13T18:43:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.46,534528
VPN-000348,2025-01-13T18:22:00+01:00,2025-01-13T18:23:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.64,582656
VPN-000349,2025-01-13T16:15:00+01:00,2025-01-13T16:16:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.85,507904
VPN-000350,2025-01-13T16:17:00+01:00,2025-01-13T16:18:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.53,781312
VPN-000351,2025-01-13T18:51:00+01:00,2025-01-13T18:52:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.77,68608
VPN-000352,2025-01-13T18:33:00+01:00,2025-01-13T18:34:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.4,29696
VPN-000353,2025-01-13T18:22:00+01:00,2025-01-13T18:23:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.80,750592
VPN-000354,2025-01-14T16:24:00+01:00,2025-01-14T16:25:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.83,847872
VPN-000355,2025-01-14T16:49:00+01:00,2025-01-14T16:50:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.79,669696
VPN-000356,2025-01-14T18:32:00+01:00,2025-01-14T18:33:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.79,780288
VPN-000357,2025-01-14T16:03:00+01:00,2025-01-14T16:04:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.40,355328
VPN-000358,2025-01-14T18:51:00+01:00,2025-01-14T18:52:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.94,503808
VPN-000359,2025-01-14T17:19:00+01:00,2025-01-14T17:20:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.85,31744
VPN-000360,2025-01-15T18:14:00+01:00,2025-01-15T18:15:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.77,494592
VPN-000361,2025-01-15T18:59:00+01:00,2025-01-15T19:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.21,194560
VPN-000362,2025-01-15T16:03:00+01:00,2025-01-15T16:04:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.37,29696
VPN-000363,2025-01-15T18:18:00+01:00,2025-01-15T18:19:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.12,790528
VPN-000364,2025-01-15T17:11:00+01:00,2025-01-15T17:12:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.45,621568
VPN-000365,2025-01-15T16:11:00+01:00,2025-01-15T16:12:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.29,168960
VPN-000366,2025-01-15T16:44:00+01:00,2025-01-15T16:45:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.15,855040
VPN-000367,2025-01-16T17:26:00+01:00,2025-01-16T17:27:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.55,661504
VPN-000368,2025-01-16T18:10:00+01:00,2025-01-16T18:11:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.41,338944
VPN-000369,2025-01-16T17:19:00+01:00,2025-01-16T17:20:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.18,52224
VPN-000370,2025-01-16T17:04:00+01:00,2025-01-16T17:05:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.80,86016
VPN-000371,2025-01-16T18:52:00+01:00,2025-01-16T18:53:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.88,601088
VPN-000372,2025-01-17T16:25:00+01:00,2025-01-17T16:26:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.87,540672
VPN-000373,2025-01-17T18:52:00+01:00,2025-01-17T18:53:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.8,306176
VPN-000374,2025-01-17T18:17:00+01:00,2025-01-17T18:18:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.92,590848
VPN-000375,2025-01-17T16:50:00+01:00,2025-01-17T16:51:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.49,803840
VPN-000376,2025-01-17T16:29:00+01:00,2025-01-17T16:30:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.91,460800
VPN-000377,2025-01-17T17:44:00+01:00,2025-01-17T17:45:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.43,854016
VPN-000378,2025-01-17T17:13:00+01:00,2025-01-17T17:14:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.93,139264
VPN-000379,2025-01-20T17:04:00+01:00,2025-01-20T17:05:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.62,380928
VPN-000380,2025-01-20T18:04:00+01:00,2025-01-20T18:05:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.39,684032
VPN-000381,2025-01-20T16:45:00+01:00,2025-01-20T16:46:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.31,884736
VPN-000382,2025-01-20T17:59:00+01:00,2025-01-20T18:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.26,527360
VPN-000383,2025-01-20T17:17:00+01:00,2025-01-20T17:18:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.62,145408
VPN-000384,2025-01-20T16:57:00+01:00,2025-01-20T16:58:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.37,720896
VPN-000385,2025-01-21T17:16:00+01:00,2025-01-21T17:17:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.6,688128
VPN-000386,2025-01-21T18:17:00+01:00,2025-01-21T18:18:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.59,744448
VPN-000387,2025-01-21T16:04:00+01:00,2025-01-21T16:05:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.39,691200
VPN-000388,2025-01-21T16:57:00+01:00,2025-01-21T16:58:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.55,141312
VPN-000389,2025-01-21T17:45:00+01:00,2025-01-21T17:46:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.9,256000
VPN-000390,2025-01-21T16:07:00+01:00,2025-01-21T16:08:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.24,687104
VPN-000391,2025-01-21T16:05:00+01:00,2025-01-21T16:06:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.25,424960
VPN-000392,2025-01-21T16:16:00+01:00,2025-01-21T16:17:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.67,876544
VPN-000393,2025-01-22T18:57:00+01:00,2025-01-22T18:58:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.24,338944
VPN-000394,2025-01-22T18:39:00+01:00,2025-01-22T18:40:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.87,411648
VPN-000395,2025-01-22T17:02:00+01:00,2025-01-22T17:03:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.49,131072
