invoice_id,vendor_rank,vendor_name,entity_code,invoice_date,period,amount_sek,cadence,msa_id,status,bank_movement_id,diversion_ref
INV-000208,5,Bergqvist Advokatbyra,VG-SE1,2025-12-01,2025-12,1840523.67,monthly,MSA-0005,ok,BNK-000208,
INV-000209,6,Deloitte Sverige AB,VG-SE2,2022-01-01,2022-01,1802868.0,monthly,MSA-0006,ok,BNK-000209,
INV-000210,6,Deloitte Sverige AB,VG-SE2,2022-02-01,2022-02,1803853.0,monthly,MSA-0006,ok,BNK-000210,
INV-000211,6,Deloitte Sverige AB,VG-SE2,2022-03-01,2022-03,1796377.0,monthly,MSA-0006,ok,BNK-000211,
INV-000212,6,Deloitte Sverige AB,VG-SE2,2022-04-01,2022-04,1803645.0,monthly,MSA-0006,ok,BNK-000212,
INV-000213,6,Deloitte Sverige AB,VG-SE2,2022-05-01,2022-05,1796984.0,monthly,MSA-0006,ok,BNK-000213,
INV-000214,6,Deloitte Sverige AB,VG-SE2,2022-06-01,2022-06,1796762.0,monthly,MSA-0006,ok,BNK-000214,
INV-000215,6,Deloitte Sverige AB,VG-SE2,2022-07-01,2022-07,1801499.0,monthly,MSA-0006,ok,BNK-000215,
INV-000216,6,Deloitte Sverige AB,VG-SE2,2022-08-01,2022-08,1800562.0,monthly,MSA-0006,ok,BNK-000216,
INV-000217,6,Deloitte Sverige AB,VG-SE2,2022-09-01,2022-09,1799997.0,monthly,MSA-0006,ok,BNK-000217,
INV-000218,6,Deloitte Sverige AB,VG-SE2,2022-10-01,2022-10,1796326.0,monthly,MSA-0006,ok,BNK-000218,
INV-000219,6,Deloitte Sverige AB,VG-SE2,2022-11-01,2022-11,1802245.0,monthly,MSA-0006,ok,BNK-000219,
INV-000220,6,Deloitte Sverige AB,VG-SE2,2022-12-01,2022-12,1799869.0,monthly,MSA-0006,ok,BNK-000220,
INV-000221,6,Deloitte Sverige AB,VG-SE2,2023-01-01,2023-01,1798741.0,monthly,MSA-0006,ok,BNK-000221,
INV-000222,6,Deloitte Sverige AB,VG-SE2,2023-02-01,2023-02,1798461.0,monthly,MSA-0006,ok,BNK-000222,
INV-000223,6,Deloitte Sverige AB,VG-SE2,2023-03-01,2023-03,1802650.0,monthly,MSA-0006,ok,BNK-000223,
INV-000224,6,Deloitte Sverige AB,VG-SE2,2023-04-01,2023-04,1802351.0,monthly,MSA-0006,ok,BNK-000224,
INV-000225,6,Deloitte Sverige AB,VG-SE2,2023-05-01,2023-05,1800168.0,monthly,MSA-0006,ok,BNK-000225,
INV-000226,6,Deloitte Sverige AB,VG-SE2,2023-06-01,2023-06,1802582.0,monthly,MSA-0006,ok,BNK-000226,
INV-000227,6,Deloitte Sverige AB,VG-SE2,2023-07-01,2023-07,1803471.0,monthly,MSA-0006,ok,BNK-000227,
INV-000228,6,Deloitte Sverige AB,VG-SE2,2023-08-01,2023-08,1797618.0,monthly,MSA-0006,ok,BNK-000228,
INV-000229,6,Deloitte Sverige AB,VG-SE2,2023-09-01,2023-09,1801894.0,monthly,MSA-0006,ok,BNK-000229,
INV-000230,6,Deloitte Sverige AB,VG-SE2,2023-10-01,2023-10,1798086.0,monthly,MSA-0006,ok,BNK-000230,
INV-000231,6,Deloitte Sverige AB,VG-SE2,2023-11-01,2023-11,1797715.0,monthly,MSA-0006,ok,BNK-000231,
INV-000232,6,Deloitte Sverige AB,VG-SE2,2023-12-01,2023-12,1803135.0,monthly,MSA-0006,ok,BNK-000232,
INV-000233,6,Deloitte Sverige AB,VG-SE2,2024-01-01,2024-01,1799649.0,monthly,MSA-0006,ok,BNK-000233,
INV-000234,6,Deloitte Sverige AB,VG-SE2,2024-02-01,2024-02,1802403.0,monthly,MSA-0006,ok,BNK-000234,
INV-000235,6,Deloitte Sverige AB,VG-SE2,2024-03-01,2024-03,1803719.0,monthly,MSA-0006,ok,BNK-000235,
INV-000236,6,Deloitte Sverige AB,VG-SE2,2024-04-01,2024-04,1803962.0,monthly,MSA-0006,ok,BNK-000236,
INV-000237,6,Deloitte Sverige AB,VG-SE2,2024-05-01,2024-05,1801538.0,monthly,MSA-0006,ok,BNK-000237,
INV-000238,6,Deloitte Sverige AB,VG-SE2,2024-06-01,2024-06,1800849.0,monthly,MSA-0006,ok,BNK-000238,
INV-000239,6,Deloitte Sverige AB,VG-SE2,2024-07-01,2024-07,1802808.0,monthly,MSA-0006,ok,BNK-000239,
INV-000240,6,Deloitte Sverige AB,VG-SE2,2024-08-01,2024-08,1796470.0,monthly,MSA-0006,ok,BNK-000240,
INV-000241,6,Deloitte Sverige AB,VG-SE2,2024-09-01,2024-09,1802598.0,monthly,MSA-0006,ok,BNK-000241,
INV-000242,6,Deloitte Sverige AB,VG-SE2,2024-10-01,2024-10,1800183.0,monthly,MSA-0006,ok,BNK-000242,
INV-000243,6,Deloitte Sverige AB,VG-SE2,2024-11-01,2024-11,1801614.0,monthly,MSA-0006,ok,BNK-000243,
INV-000244,6,Deloitte Sverige AB,VG-SE2,2024-12-01,2024-12,1798243.0,monthly,MSA-0006,ok,BNK-000244,
INV-000245,6,Deloitte Sverige AB,VG-SE2,2025-01-01,2025-01,1797535.0,monthly,MSA-0006,ok,BNK-000245,
INV-000246,6,Deloitte Sverige AB,VG-SE2,2025-02-01,2025-02,1797907.0,monthly,MSA-0006,ok,BNK-000246,
INV-000247,6,Deloitte Sverige AB,VG-SE2,2025-03-01,2025-03,1798752.0,monthly,MSA-0006,ok,BNK-000247,
INV-000248,6,Deloitte Sverige AB,VG-SE2,2025-04-01,2025-04,1802337.0,monthly,MSA-0006,ok,BNK-000248,
INV-000249,6,Deloitte Sverige AB,VG-SE2,2025-05-01,2025-05,1798789.0,monthly,MSA-0006,ok,BNK-000249,
INV-000250,6,Deloitte Sverige AB,VG-SE2,2025-06-01,2025-06,1801705.0,monthly,MSA-0006,ok,BNK-000250,
INV-000251,6,Deloitte Sverige AB,VG-SE2,2025-07-01,2025-07,1797338.0,monthly,MSA-0006,ok,BNK-000251,
INV-000252,6,Deloitte Sverige AB,VG-SE2,2025-08-01,2025-08,1802050.0,monthly,MSA-0006,ok,BNK-000252,
INV-000253,6,Deloitte Sverige AB,VG-SE2,2025-09-01,2025-09,1799284.0,monthly,MSA-0006,ok,BNK-000253,
INV-000254,6,Deloitte Sverige AB,VG-SE2,2025-10-01,2025-10,1797051.0,monthly,MSA-0006,ok,BNK-000254,
INV-000255,6,Deloitte Sverige AB,VG-SE2,2025-11-01,2025-11,1802269.0,monthly,MSA-0006,ok,BNK-000255,
INV-000256,6,Deloitte Sverige AB,VG-SE2,2025-12-01,2025-12,1799780.0,monthly,MSA-0006,ok,BNK-000256,
INV-000257,7,PwC Sverige AB,VG-SE3,2022-01-01,2022-01,1698703.0,monthly,MSA-0007,ok,BNK-000257,
INV-000258,7,PwC Sverige AB,VG-SE3,2022-02-01,2022-02,1701825.0,monthly,MSA-0007,ok,BNK-000258,
INV-000259,7,PwC Sverige AB,VG-SE3,2022-03-01,2022-03,1702724.0,monthly,MSA-0007,ok,BNK-000259,
INV-000260,7,PwC Sverige AB,VG-SE3,2022-04-01,2022-04,1698812.0,monthly,MSA-0007,ok,BNK-000260,
INV-000261,7,PwC Sverige AB,VG-SE3,2022-05-01,2022-05,1699229.0,monthly,MSA-0007,ok,BNK-000261,
INV-000262,7,PwC Sverige AB,VG-SE3,2022-06-01,2022-06,1699275.0,monthly,MSA-0007,ok,BNK-000262,
INV-000263,7,PwC Sverige AB,VG-SE3,2022-07-01,2022-07,1697548.0,monthly,MSA-0007,ok,BNK-000263,
INV-000264,7,PwC Sverige AB,VG-SE3,2022-08-01,2022-08,1703774.0,monthly,MSA-0007,ok,BNK-000264,
INV-000265,7,PwC Sverige AB,VG-SE3,2022-09-01,2022-09,1698365.0,monthly,MSA-0007,ok,BNK-000265,
INV-000266,7,PwC Sverige AB,VG-SE3,2022-10-01,2022-10,1703834.0,monthly,MSA-0007,ok,BNK-000266,
INV-000267,7,PwC Sverige AB,VG-SE3,2022-11-01,2022-11,1697511.0,monthly,MSA-0007,ok,BNK-000267,
INV-000268,7,PwC Sverige AB,VG-SE3,2022-12-01,2022-12,1703607.0,monthly,MSA-0007,ok,BNK-000268,
INV-000269,7,PwC Sverige AB,VG-SE3,2023-01-01,2023-01,1699776.0,monthly,MSA-0007,ok,BNK-000269,
INV-000270,7,PwC Sverige AB,VG-SE3,2023-02-01,2023-02,1702559.0,monthly,MSA-0007,ok,BNK-000270,
INV-000271,7,PwC Sverige AB,VG-SE3,2023-03-01,2023-03,1699481.0,monthly,MSA-0007,ok,BNK-000271,
INV-000272,7,PwC Sverige AB,VG-SE3,2023-04-01,2023-04,1701603.0,monthly,MSA-0007,ok,BNK-000272,
INV-000273,7,PwC Sverige AB,VG-SE3,2023-05-01,2023-05,1701613.0,monthly,MSA-0007,ok,BNK-000273,
INV-000274,7,PwC Sverige AB,VG-SE3,2023-06-01,2023-06,1701102.0,monthly,MSA-0007,ok,BNK-000274,
INV-000275,7,PwC Sverige AB,VG-SE3,2023-07-01,2023-07,1702956.0,monthly,MSA-0007,ok,BNK-000275,
INV-000276,7,PwC Sverige AB,VG-SE3,2023-08-01,2023-08,1696830.0,monthly,MSA-0007,ok,BNK-000276,
INV-000277,7,PwC Sverige AB,VG-SE3,2023-09-01,2023-09,1703842.0,monthly,MSA-0007,ok,BNK-000277,
INV-000278,7,PwC Sverige AB,VG-SE3,2023-10-01,2023-10,1702381.0,monthly,MSA-0007,ok,BNK-000278,
INV-000279,7,PwC Sverige AB,VG-SE3,2023-11-01,2023-11,1701127.0,monthly,MSA-0007,ok,BNK-000279,
INV-000280,7,PwC Sverige AB,VG-SE3,2023-12-01,2023-12,1702718.0,monthly,MSA-0007,ok,BNK-000280,
INV-000281,7,PwC Sverige AB,VG-SE3,2024-01-01,2024-01,1699382.0,monthly,MSA-0007,ok,BNK-000281,
INV-000282,7,PwC Sverige AB,VG-SE3,2024-02-01,2024-02,1699528.0,monthly,MSA-0007,ok,BNK-000282,
INV-000283,7,PwC Sverige AB,VG-SE3,2024-03-01,2024-03,1701639.0,monthly,MSA-0007,ok,BNK-000283,
INV-000284,7,PwC Sverige AB,VG-SE3,2024-04-01,2024-04,1698603.0,monthly,MSA-0007,ok,BNK-000284,
INV-000285,7,PwC Sverige AB,VG-SE3,2024-05-01,2024-05,1701149.0,monthly,MSA-0007,ok,BNK-000285,
INV-000286,7,PwC Sverige AB,VG-SE3,2024-06-01,2024-06,1701194.0,monthly,MSA-0007,ok,BNK-000286,
INV-000287,7,PwC Sverige AB,VG-SE3,2024-07-01,2024-07,1696330.0,monthly,MSA-0007,ok,BNK-000287,
INV-000288,7,PwC Sverige AB,VG-SE3,2024-08-01,2024-08,1696527.0,monthly,MSA-0007,ok,BNK-000288,
INV-000289,7,PwC Sverige AB,VG-SE3,2024-09-01,2024-09,1701702.0,monthly,MSA-0007,ok,BNK-000289,
INV-000290,7,PwC Sverige AB,VG-SE3,2024-10-01,2024-10,1700341.0,monthly,MSA-0007,ok,BNK-000290,
INV-000291,7,PwC Sverige AB,VG-SE3,2024-11-01,2024-11,1700468.0,monthly,MSA-0007,ok,BNK-000291,
INV-000292,7,PwC Sverige AB,VG-SE3,2024-12-01,2024-12,1696066.0,monthly,MSA-0007,ok,BNK-000292,
INV-000293,7,PwC Sverige AB,VG-SE3,2025-01-01,2025-01,1703310.0,monthly,MSA-0007,ok,BNK-000293,
INV-000294,7,PwC Sverige AB,VG-SE3,2025-02-01,2025-02,1698025.0,monthly,MSA-0007,ok,BNK-000294,
INV-000295,7,PwC Sverige AB,VG-SE3,2025-03-01,2025-03,1702671.0,monthly,MSA-0007,ok,BNK-000295,
INV-000296,7,PwC Sverige AB,VG-SE3,2025-04-01,2025-04,1700128.0,monthly,MSA-0007,ok,BNK-000296,
INV-000297,7,PwC Sverige AB,VG-SE3,2025-05-01,2025-05,1698315.0,monthly,MSA-0007,ok,BNK-000297,
INV-000298,7,PwC Sverige AB,VG-SE3,2025-06-01,2025-06,1701068.0,monthly,MSA-0007,ok,BNK-000298,
INV-000299,7,PwC Sverige AB,VG-SE3,2025-07-01,2025-07,1703466.0,monthly,MSA-0007,ok,BNK-000299,
INV-000300,7,PwC Sverige AB,VG-SE3,2025-08-01,2025-08,1700059.0,monthly,MSA-0007,ok,BNK-000300,
INV-000301,7,PwC Sverige AB,VG-SE3,2025-09-01,2025-09,1699682.0,monthly,MSA-0007,ok,BNK-000301,
INV-000302,7,PwC Sverige AB,VG-SE3,2025-10-01,2025-10,1702194.0,monthly,MSA-0007,ok,BNK-000302,
INV-000303,7,PwC Sverige AB,VG-SE3,2025-11-01,2025-11,1699913.0,monthly,MSA-0007,ok,BNK-000303,
INV-000304,7,PwC Sverige AB,VG-SE3,2025-12-01,2025-12,1697676.0,monthly,MSA-0007,ok,BNK-000304,
INV-000305,8,EY Sverige AB,VG-SE4,2022-01-01,2022-01,1640567.67,monthly,MSA-0008,ok,BNK-000305,
INV-000306,8,EY Sverige AB,VG-SE4,2022-02-01,2022-02,1642264.67,monthly,MSA-0008,ok,BNK-000306,
INV-000307,8,EY Sverige AB,VG-SE4,2022-03-01,2022-03,1642361.67,monthly,MSA-0008,ok,BNK-000307,
INV-000308,8,EY Sverige AB,VG-SE4,2022-04-01,2022-04,1641353.67,monthly,MSA-0008,ok,BNK-000308,
INV-000309,8,EY Sverige AB,VG-SE4,2022-05-01,2022-05,1638838.67,monthly,MSA-0008,ok,BNK-000309,
INV-000310,8,EY Sverige AB,VG-SE4,2022-06-01,2022-06,1645561.67,monthly,MSA-0008,ok,BNK-000310,
INV-000311,8,EY Sverige AB,VG-SE4,2022-07-01,2022-07,1642664.67,monthly,MSA-0008,ok,BNK-000311,
INV-000312,8,EY Sverige AB,VG-SE4,2022-08-01,2022-08,1639286.67,monthly,MSA-0008,ok,BNK-000312,
INV-000313,8,EY Sverige AB,VG-SE4,2022-09-01,2022-09,1641009.67,monthly,MSA-0008,ok,BNK-000313,
INV-000314,8,EY Sverige AB,VG-SE4,2022-10-01,2022-10,1642385.67,monthly,MSA-0008,ok,BNK-000314,
INV-000315,8,EY Sverige AB,VG-SE4,2022-11-01,2022-11,1639857.67,monthly,MSA-0008,ok,BNK-000315,
INV-000316,8,EY Sverige AB,VG-SE4,2022-12-01,2022-12,1639207.67,monthly,MSA-0008,ok,BNK-000316,
INV-000317,8,EY Sverige AB,VG-SE4,2023-01-01,2023-01,1638372.67,monthly,MSA-0008,ok,BNK-000317,
INV-000318,8,EY Sverige AB,VG-SE4,2023-02-01,2023-02,1643179.67,monthly,MSA-0008,ok,BNK-000318,
INV-000319,8,EY Sverige AB,VG-SE4,2023-03-01,2023-03,1638602.67,monthly,MSA-0008,ok,BNK-000319,
INV-000320,8,EY Sverige AB,VG-SE4,2023-04-01,2023-04,1643515.67,monthly,MSA-0008,ok,BNK-000320,
INV-000321,8,EY Sverige AB,VG-SE4,2023-05-01,2023-05,1642927.67,monthly,MSA-0008,ok,BNK-000321,
INV-000322,8,EY Sverige AB,VG-SE4,2023-06-01,2023-06,1639048.67,monthly,MSA-0008,ok,BNK-000322,
INV-000323,8,EY Sverige AB,VG-SE4,2023-07-01,2023-07,1642368.67,monthly,MSA-0008,ok,BNK-000323,
INV-000324,8,EY Sverige AB,VG-SE4,2023-08-01,2023-08,1640742.67,monthly,MSA-0008,ok,BNK-000324,
INV-000325,8,EY Sverige AB,VG-SE4,2023-09-01,2023-09,1638176.67,monthly,MSA-0008,ok,BNK-000325,
INV-000326,8,EY Sverige AB,VG-SE4,2023-10-01,2023-10,1638948.67,monthly,MSA-0008,ok,BNK-000326,
INV-000327,8,EY Sverige AB,VG-SE4,2023-11-01,2023-11,1643181.67,monthly,MSA-0008,ok,BNK-000327,
INV-000328,8,EY Sverige AB,VG-SE4,2023-12-01,2023-12,1644164.67,monthly,MSA-0008,ok,BNK-000328,
INV-000329,8,EY Sverige AB,VG-SE4,2024-01-01,2024-01,1645357.67,monthly,MSA-0008,ok,BNK-000329,
INV-000330,8,EY Sverige AB,VG-SE4,2024-02-01,2024-02,1638003.67,monthly,MSA-0008,ok,BNK-000330,
INV-000331,8,EY Sverige AB,VG-SE4,2024-03-01,2024-03,1639048.67,monthly,MSA-0008,ok,BNK-000331,
INV-000332,8,EY Sverige AB,VG-SE4,2024-04-01,2024-04,1644730.67,monthly,MSA-0008,ok,BNK-000332,
INV-000333,8,EY Sverige AB,VG-SE4,2024-05-01,2024-05,1642583.67,monthly,MSA-0008,ok,BNK-000333,
INV-000334,8,EY Sverige AB,VG-SE4,2024-06-01,2024-06,1641783.67,monthly,MSA-0008,ok,BNK-000334,
INV-000335,8,EY Sverige AB,VG-SE4,2024-07-01,2024-07,1642506.67,monthly,MSA-0008,ok,BNK-000335,
INV-000336,8,EY Sverige AB,VG-SE4,2024-08-01,2024-08,1640065.67,monthly,MSA-0008,ok,BNK-000336,
INV-000337,8,EY Sverige AB,VG-SE4,2024-09-01,2024-09,1644031.67,monthly,MSA-0008,ok,BNK-000337,
INV-000338,8,EY Sverige AB,VG-SE4,2024-10-01,2024-10,1645662.67,monthly,MSA-0008,ok,BNK-000338,
INV-000339,8,EY Sverige AB,VG-SE4,2024-11-01,2024-11,1644312.67,monthly,MSA-0008,ok,BNK-000339,
INV-000340,8,EY Sverige AB,VG-SE4,2024-12-01,2024-12,1640279.67,monthly,MSA-0008,ok,BNK-000340,
INV-000341,8,EY Sverige AB,VG-SE4,2025-01-01,2025-01,1640026.67,monthly,MSA-0008,ok,BNK-000341,
INV-000342,8,EY Sverige AB,VG-SE4,2025-02-01,2025-02,1642678.67,monthly,MSA-0008,ok,BNK-000342,
INV-000343,8,EY Sverige AB,VG-SE4,2025-03-01,2025-03,1640239.67,monthly,MSA-0008,ok,BNK-000343,
INV-000344,8,EY Sverige AB,VG-SE4,2025-04-01,2025-04,1644061.67,monthly,MSA-0008,ok,BNK-000344,
INV-000345,8,EY Sverige AB,VG-SE4,2025-05-01,2025-05,1640261.67,monthly,MSA-0008,ok,BNK-000345,
INV-000346,8,EY Sverige AB,VG-SE4,2025-06-01,2025-06,1645272.67,monthly,MSA-0008,ok,BNK-000346,
INV-000347,8,EY Sverige AB,VG-SE4,2025-07-01,2025-07,1640241.67,monthly,MSA-0008,ok,BNK-000347,
INV-000348,8,EY Sverige AB,VG-SE4,2025-08-01,2025-08,1642296.67,monthly,MSA-0008,ok,BNK-000348,
INV-000349,8,EY Sverige AB,VG-SE4,2025-09-01,2025-09,1640253.67,monthly,MSA-0008,ok,BNK-000349,
INV-000350,8,EY Sverige AB,VG-SE4,2025-10-01,2025-10,1644126.67,monthly,MSA-0008,ok,BNK-000350,
INV-000351,8,EY Sverige AB,VG-SE4,2025-11-01,2025-11,1643028.67,monthly,MSA-0008,ok,BNK-000351,
INV-000352,8,EY Sverige AB,VG-SE4,2025-12-01,2025-12,1638163.67,monthly,MSA-0008,ok,BNK-000352,
INV-000353,9,KPMG AB,VG-SE5,2022-01-01,2022-01,1577544.0,monthly,MSA-0009,ok,BNK-000353,
INV-000354,9,KPMG AB,VG-SE5,2022-02-01,2022-02,1577439.0,monthly,MSA-0009,ok,BNK-000354,
INV-000355,9,KPMG AB,VG-SE5,2022-03-01,2022-03,1578821.0,monthly,MSA-0009,ok,BNK-000355,
INV-000356,9,KPMG AB,VG-SE5,2022-04-01,2022-04,1571049.0,monthly,MSA-0009,ok,BNK-000356,
INV-000357,9,KPMG AB,VG-SE5,2022-05-01,2022-05,1574829.0,monthly,MSA-0009,ok,BNK-000357,
INV-000358,9,KPMG AB,VG-SE5,2022-06-01,2022-06,1577081.0,monthly,MSA-0009,ok,BNK-000358,
INV-000359,9,KPMG AB,VG-SE5,2022-07-01,2022-07,1577466.0,monthly,MSA-0009,ok,BNK-000359,
INV-000360,9,KPMG AB,VG-SE5,2022-08-01,2022-08,1575524.0,monthly,MSA-0009,ok,BNK-000360,
INV-000361,9,KPMG AB,VG-SE5,2022-09-01,2022-09,1571912.0,monthly,MSA-0009,ok,BNK-000361,
INV-000362,9,KPMG AB,VG-SE5,2022-10-01,2022-10,1571364.0,monthly,MSA-0009,ok,BNK-000362,
INV-000363,9,KPMG AB,VG-SE5,2022-11-01,2022-11,1572202.0,monthly,MSA-0009,ok,BNK-000363,
INV-000364,9,KPMG AB,VG-SE5,2022-12-01,2022-12,1574271.0,monthly,MSA-0009,ok,BNK-000364,
INV-000365,9,KPMG AB,VG-SE5,2023-01-01,2023-01,1578983.0,monthly,MSA-0009,ok,BNK-000365,
INV-000366,9,KPMG AB,VG-SE5,2023-02-01,2023-02,1574308.0,monthly,MSA-0009,ok,BNK-000366,
INV-000367,9,KPMG AB,VG-SE5,2023-03-01,2023-03,1573492.0,monthly,MSA-0009,ok,BNK-000367,
INV-000368,9,KPMG AB,VG-SE5,2023-04-01,2023-04,1578151.0,monthly,MSA-0009,ok,BNK-000368,
INV-000369,9,KPMG AB,VG-SE5,2023-05-01,2023-05,1573520.0,monthly,MSA-0009,ok,BNK-000369,
INV-000370,9,KPMG AB,VG-SE5,2023-06-01,2023-06,1574673.0,monthly,MSA-0009,ok,BNK-000370,
INV-000371,9,KPMG AB,VG-SE5,2023-07-01,2023-07,1576401.0,monthly,MSA-0009,ok,BNK-000371,
INV-000372,9,KPMG AB,VG-SE5,2023-08-01,2023-08,1571987.0,monthly,MSA-0009,ok,BNK-000372,
INV-000373,9,KPMG AB,VG-SE5,2023-09-01,2023-09,1578871.0,monthly,MSA-0009,ok,BNK-000373,
INV-000374,9,KPMG AB,VG-SE5,2023-10-01,2023-10,1572432.0,monthly,MSA-0009,ok,BNK-000374,
INV-000375,9,KPMG AB,VG-SE5,2023-11-01,2023-11,1573812.0,monthly,MSA-0009,ok,BNK-000375,
INV-000376,9,KPMG AB,VG-SE5,2023-12-01,2023-12,1577791.0,monthly,MSA-0009,ok,BNK-000376,
INV-000377,9,KPMG AB,VG-SE5,2024-01-01,2024-01,1578045.0,monthly,MSA-0009,ok,BNK-000377,
INV-000378,9,KPMG AB,VG-SE5,2024-02-01,2024-02,1576236.0,monthly,MSA-0009,ok,BNK-000378,
INV-000379,9,KPMG AB,VG-SE5,2024-03-01,2024-03,1575115.0,monthly,MSA-0009,ok,BNK-000379,
INV-000380,9,KPMG AB,VG-SE5,2024-04-01,2024-04,1577887.0,monthly,MSA-0009,ok,BNK-000380,
INV-000381,9,KPMG AB,VG-SE5,2024-05-01,2024-05,1575684.0,monthly,MSA-0009,ok,BNK-000381,
INV-000382,9,KPMG AB,VG-SE5,2024-06-01,2024-06,1576318.0,monthly,MSA-0009,ok,BNK-000382,
INV-000383,9,KPMG AB,VG-SE5,2024-07-01,2024-07,1578762.0,monthly,MSA-0009,ok,BNK-000383,
INV-000384,9,KPMG AB,VG-SE5,2024-08-01,2024-08,1575626.0,monthly,MSA-0009,ok,BNK-000384,
INV-000385,9,KPMG AB,VG-SE5,2024-09-01,2024-09,1572096.0,monthly,MSA-0009,ok,BNK-000385,
INV-000386,9,KPMG AB,VG-SE5,2024-10-01,2024-10,1576427.0,monthly,MSA-0009,ok,BNK-000386,
INV-000387,9,KPMG AB,VG-SE5,2024-11-01,2024-11,1578068.0,monthly,MSA-0009,ok,BNK-000387,
INV-000388,9,KPMG AB,VG-SE5,2024-12-01,2024-12,1574825.0,monthly,MSA-0009,ok,BNK-000388,
INV-000389,9,KPMG AB,VG-SE5,2025-01-01,2025-01,1578679.0,monthly,MSA-0009,ok,BNK-000389,
INV-000390,9,KPMG AB,VG-SE5,2025-02-01,2025-02,1575298.0,monthly,MSA-0009,ok,BNK-000390,
INV-000391,9,KPMG AB,VG-SE5,2025-03-01,2025-03,1575409.0,monthly,MSA-0009,ok,BNK-000391,
INV-000392,9,KPMG AB,VG-SE5,2025-04-01,2025-04,1575808.0,monthly,MSA-0009,ok,BNK-000392,
INV-000393,9,KPMG AB,VG-SE5,2025-05-01,2025-05,1571796.0,monthly,MSA-0009,ok,BNK-000393,
INV-000394,9,KPMG AB,VG-SE5,2025-06-01,2025-06,1577175.0,monthly,MSA-0009,ok,BNK-000394,
INV-000395,9,KPMG AB,VG-SE5,2025-07-01,2025-07,1571618.0,monthly,MSA-0009,ok,BNK-000395,
INV-000396,9,KPMG AB,VG-SE5,2025-08-01,2025-08,1577152.0,monthly,MSA-0009,ok,BNK-000396,
INV-000397,9,KPMG AB,VG-SE5,2025-09-01,2025-09,1575141.0,monthly,MSA-0009,ok,BNK-000397,
INV-000398,9,KPMG AB,VG-SE5,2025-10-01,2025-10,1575474.0,monthly,MSA-0009,ok,BNK-000398,
INV-000399,9,KPMG AB,VG-SE5,2025-11-01,2025-11,1578249.0,monthly,MSA-0009,ok,BNK-000399,
INV-000400,9,KPMG AB,VG-SE5,2025-12-01,2025-12,1572455.0,monthly,MSA-0009,ok,BNK-000400,
INV-000401,10,Siemens Sverige AB,VG-SE6,2022-01-01,2022-01,1517344.67,monthly,MSA-0010,ok,BNK-000401,
INV-000402,10,Siemens Sverige AB,VG-SE6,2022-02-01,2022-02,1514326.67,monthly,MSA-0010,ok,BNK-000402,
INV-000403,10,Siemens Sverige AB,VG-SE6,2022-03-01,2022-03,1515397.67,monthly,MSA-0010,ok,BNK-000403,
INV-000404,10,Siemens Sverige AB,VG-SE6,2022-04-01,2022-04,1520012.67,monthly,MSA-0010,ok,BNK-000404,
INV-000405,10,Siemens Sverige AB,VG-SE6,2022-05-01,2022-05,1516426.67,monthly,MSA-0010,ok,BNK-000405,
INV-000406,10,Siemens Sverige AB,VG-SE6,2022-06-01,2022-06,1515482.67,monthly,MSA-0010,ok,BNK-000406,
INV-000407,10,Siemens Sverige AB,VG-SE6,2022-07-01,2022-07,1518530.67,monthly,MSA-0010,ok,BNK-000407,
INV-000408,10,Siemens Sverige AB,VG-SE6,2022-08-01,2022-08,1517923.67,monthly,MSA-0010,ok,BNK-000408,
INV-000409,10,Siemens Sverige AB,VG-SE6,2022-09-01,2022-09,1520017.67,monthly,MSA-0010,ok,BNK-000409,
INV-000410,10,Siemens Sverige AB,VG-SE6,2022-10-01,2022-10,1520183.67,monthly,MSA-0010,ok,BNK-000410,
INV-000411,10,Siemens Sverige AB,VG-SE6,2022-11-01,2022-11,1518278.67,monthly,MSA-0010,ok,BNK-000411,
INV-000412,10,Siemens Sverige AB,VG-SE6,2022-12-01,2022-12,1516558.67,monthly,MSA-0010,ok,BNK-000412,
INV-000413,10,Siemens Sverige AB,VG-SE6,2023-01-01,2023-01,1518110.67,monthly,MSA-0010,ok,BNK-000413,
INV-000414,10,Siemens Sverige AB,VG-SE6,2023-02-01,2023-02,1514528.67,monthly,MSA-0010,ok,BNK-000414,
INV-000415,10,Siemens Sverige AB,VG-SE6,2023-03-01,2023-03,1515255.67,monthly,MSA-0010,ok,BNK-000415,
INV-000416,10,Siemens Sverige AB,VG-SE6,2023-04-01,2023-04,1518184.67,monthly,MSA-0010,ok,BNK-000416,
INV-000417,10,Siemens Sverige AB,VG-SE6,2023-05-01,2023-05,1518794.67,monthly,MSA-0010,ok,BNK-000417,
INV-000418,10,Siemens Sverige AB,VG-SE6,2023-06-01,2023-06,1513511.67,monthly,MSA-0010,ok,BNK-000418,
INV-000419,10,Siemens Sverige AB,VG-SE6,2023-07-01,2023-07,1517212.67,monthly,MSA-0010,ok,BNK-000419,
INV-000420,10,Siemens Sverige AB,VG-SE6,2023-08-01,2023-08,1513420.67,monthly,MSA-0010,ok,BNK-000420,
INV-000421,10,Siemens Sverige AB,VG-SE6,2023-09-01,2023-09,1519532.67,monthly,MSA-0010,ok,BNK-000421,
INV-000422,10,Siemens Sverige AB,VG-SE6,2023-10-01,2023-10,1519854.67,monthly,MSA-0010,ok,BNK-000422,
