je_id,posting_date,entity_code,account_code,account_name,debit_sek,credit_sek,memo,source_ref
JE-000250,2023-01-01,VG-SE1,1930,Bank,0,2076321.0,Payment Handelsbanken IT Solutions,BNK-000125
JE-000251,2023-02-01,VG-SE1,6550,Consulting & services,2077044.0,0,AP Handelsbanken IT Solutions,INV-000126
JE-000252,2023-02-01,VG-SE1,1930,Bank,0,2077044.0,Payment Handelsbanken IT Solutions,BNK-000126
JE-000253,2023-03-01,VG-SE1,6550,Consulting & services,2078615.0,0,AP Handelsbanken IT Solutions,INV-000127
JE-000254,2023-03-01,VG-SE1,1930,Bank,0,2078615.0,Payment Handelsbanken IT Solutions,BNK-000127
JE-000255,2023-04-01,VG-SE1,6550,Consulting & services,2077935.0,0,AP Handelsbanken IT Solutions,INV-000128
JE-000256,2023-04-01,VG-SE1,1930,Bank,0,2077935.0,Payment Handelsbanken IT Solutions,BNK-000128
JE-000257,2023-05-01,VG-SE1,6550,Consulting & services,2075945.0,0,AP Handelsbanken IT Solutions,INV-000129
JE-000258,2023-05-01,VG-SE1,1930,Bank,0,2075945.0,Payment Handelsbanken IT Solutions,BNK-000129
JE-000259,2023-06-01,VG-SE1,6550,Consulting & services,2073302.0,0,AP Handelsbanken IT Solutions,INV-000130
JE-000260,2023-06-01,VG-SE1,1930,Bank,0,2073302.0,Payment Handelsbanken IT Solutions,BNK-000130
JE-000261,2023-07-01,VG-SE1,6550,Consulting & services,2078816.0,0,AP Handelsbanken IT Solutions,INV-000131
JE-000262,2023-07-01,VG-SE1,1930,Bank,0,2078816.0,Payment Handelsbanken IT Solutions,BNK-000131
JE-000263,2023-08-01,VG-SE1,6550,Consulting & services,2073701.0,0,AP Handelsbanken IT Solutions,INV-000132
JE-000264,2023-08-01,VG-SE1,1930,Bank,0,2073701.0,Payment Handelsbanken IT Solutions,BNK-000132
JE-000265,2023-09-01,VG-SE1,6550,Consulting & services,2078146.0,0,AP Handelsbanken IT Solutions,INV-000133
JE-000266,2023-09-01,VG-SE1,1930,Bank,0,2078146.0,Payment Handelsbanken IT Solutions,BNK-000133
JE-000267,2023-10-01,VG-SE1,6550,Consulting & services,2071860.0,0,AP Handelsbanken IT Solutions,INV-000134
JE-000268,2023-10-01,VG-SE1,1930,Bank,0,2071860.0,Payment Handelsbanken IT Solutions,BNK-000134
JE-000269,2023-11-01,VG-SE1,6550,Consulting & services,2072079.0,0,AP Handelsbanken IT Solutions,INV-000135
JE-000270,2023-11-01,VG-SE1,1930,Bank,0,2072079.0,Payment Handelsbanken IT Solutions,BNK-000135
JE-000271,2023-12-01,VG-SE1,6550,Consulting & services,2074237.0,0,AP Handelsbanken IT Solutions,INV-000136
JE-000272,2023-12-01,VG-SE1,1930,Bank,0,2074237.0,Payment Handelsbanken IT Solutions,BNK-000136
JE-000273,2024-01-01,VG-SE1,6550,Consulting & services,2071102.0,0,AP Handelsbanken IT Solutions,INV-000137
JE-000274,2024-01-01,VG-SE1,1930,Bank,0,2071102.0,Payment Handelsbanken IT Solutions,BNK-000137
JE-000275,2024-02-01,VG-SE1,6550,Consulting & services,2072064.0,0,AP Handelsbanken IT Solutions,INV-000138
JE-000276,2024-02-01,VG-SE1,1930,Bank,0,2072064.0,Payment Handelsbanken IT Solutions,BNK-000138
JE-000277,2024-03-01,VG-SE1,6550,Consulting & services,2072099.0,0,AP Handelsbanken IT Solutions,INV-000139
JE-000278,2024-03-01,VG-SE1,1930,Bank,0,2072099.0,Payment Handelsbanken IT Solutions,BNK-000139
JE-000279,2024-04-01,VG-SE1,6550,Consulting & services,2076692.0,0,AP Handelsbanken IT Solutions,INV-000140
JE-000280,2024-04-01,VG-SE1,1930,Bank,0,2076692.0,Payment Handelsbanken IT Solutions,BNK-000140
JE-000281,2024-05-01,VG-SE1,6550,Consulting & services,2073709.0,0,AP Handelsbanken IT Solutions,INV-000141
JE-000282,2024-05-01,VG-SE1,1930,Bank,0,2073709.0,Payment Handelsbanken IT Solutions,BNK-000141
JE-000283,2024-06-01,VG-SE1,6550,Consulting & services,2076335.0,0,AP Handelsbanken IT Solutions,INV-000142
JE-000284,2024-06-01,VG-SE1,1930,Bank,0,2076335.0,Payment Handelsbanken IT Solutions,BNK-000142
JE-000285,2024-07-01,VG-SE1,6550,Consulting & services,2078473.0,0,AP Handelsbanken IT Solutions,INV-000143
JE-000286,2024-07-01,VG-SE1,1930,Bank,0,2078473.0,Payment Handelsbanken IT Solutions,BNK-000143
JE-000287,2024-08-01,VG-SE1,6550,Consulting & services,2072823.0,0,AP Handelsbanken IT Solutions,INV-000144
JE-000288,2024-08-01,VG-SE1,1930,Bank,0,2072823.0,Payment Handelsbanken IT Solutions,BNK-000144
JE-000289,2024-09-01,VG-SE1,6550,Consulting & services,2076781.0,0,AP Handelsbanken IT Solutions,INV-000145
JE-000290,2024-09-01,VG-SE1,1930,Bank,0,2076781.0,Payment Handelsbanken IT Solutions,BNK-000145
JE-000291,2024-10-01,VG-SE1,6550,Consulting & services,2076310.0,0,AP Handelsbanken IT Solutions,INV-000146
JE-000292,2024-10-01,VG-SE1,1930,Bank,0,2076310.0,Payment Handelsbanken IT Solutions,BNK-000146
JE-000293,2024-11-01,VG-SE1,6550,Consulting & services,2076701.0,0,AP Handelsbanken IT Solutions,INV-000147
JE-000294,2024-11-01,VG-SE1,1930,Bank,0,2076701.0,Payment Handelsbanken IT Solutions,BNK-000147
JE-000295,2024-12-01,VG-SE1,6550,Consulting & services,2071376.0,0,AP Handelsbanken IT Solutions,INV-000148
JE-000296,2024-12-01,VG-SE1,1930,Bank,0,2071376.0,Payment Handelsbanken IT Solutions,BNK-000148
JE-000297,2025-01-01,VG-SE1,6550,Consulting & services,2072251.0,0,AP Handelsbanken IT Solutions,INV-000149
JE-000298,2025-01-01,VG-SE1,1930,Bank,0,2072251.0,Payment Handelsbanken IT Solutions,BNK-000149
JE-000299,2025-02-01,VG-SE1,6550,Consulting & services,2072823.0,0,AP Handelsbanken IT Solutions,INV-000150
JE-000300,2025-02-01,VG-SE1,1930,Bank,0,2072823.0,Payment Handelsbanken IT Solutions,BNK-000150
JE-000301,2025-03-01,VG-SE1,6550,Consulting & services,2073151.0,0,AP Handelsbanken IT Solutions,INV-000151
JE-000302,2025-03-01,VG-SE1,1930,Bank,0,2073151.0,Payment Handelsbanken IT Solutions,BNK-000151
JE-000303,2025-04-01,VG-SE1,6550,Consulting & services,2078256.0,0,AP Handelsbanken IT Solutions,INV-000152
JE-000304,2025-04-01,VG-SE1,1930,Bank,0,2078256.0,Payment Handelsbanken IT Solutions,BNK-000152
JE-000305,2025-05-01,VG-SE1,6550,Consulting & services,2077181.0,0,AP Handelsbanken IT Solutions,INV-000153
JE-000306,2025-05-01,VG-SE1,1930,Bank,0,2077181.0,Payment Handelsbanken IT Solutions,BNK-000153
JE-000307,2025-06-01,VG-SE1,6550,Consulting & services,2075988.0,0,AP Handelsbanken IT Solutions,INV-000154
JE-000308,2025-06-01,VG-SE1,1930,Bank,0,2075988.0,Payment Handelsbanken IT Solutions,BNK-000154
JE-000309,2025-07-01,VG-SE1,6550,Consulting & services,2074304.0,0,AP Handelsbanken IT Solutions,INV-000155
JE-000310,2025-07-01,VG-SE1,1930,Bank,0,2074304.0,Payment Handelsbanken IT Solutions,BNK-000155
JE-000311,2025-08-01,VG-SE1,6550,Consulting & services,2073227.0,0,AP Handelsbanken IT Solutions,INV-000156
JE-000312,2025-08-01,VG-SE1,1930,Bank,0,2073227.0,Payment Handelsbanken IT Solutions,BNK-000156
JE-000313,2025-09-01,VG-SE1,6550,Consulting & services,2073552.0,0,AP Handelsbanken IT Solutions,INV-000157
JE-000314,2025-09-01,VG-SE1,1930,Bank,0,2073552.0,Payment Handelsbanken IT Solutions,BNK-000157
JE-000315,2025-10-01,VG-SE1,6550,Consulting & services,2073468.0,0,AP Handelsbanken IT Solutions,INV-000158
JE-000316,2025-10-01,VG-SE1,1930,Bank,0,2073468.0,Payment Handelsbanken IT Solutions,BNK-000158
JE-000317,2025-11-01,VG-SE1,6550,Consulting & services,2071553.0,0,AP Handelsbanken IT Solutions,INV-000159
JE-000318,2025-11-01,VG-SE1,1930,Bank,0,2071553.0,Payment Handelsbanken IT Solutions,BNK-000159
JE-000319,2025-12-01,VG-SE1,6550,Consulting & services,2072417.0,0,AP Handelsbanken IT Solutions,INV-000160
JE-000320,2025-12-01,VG-SE1,1930,Bank,0,2072417.0,Payment Handelsbanken IT Solutions,BNK-000160
JE-000321,2022-01-01,VG-SE1,6550,Consulting & services,1845144.67,0,AP Bergqvist Advokatbyra,INV-000161
JE-000322,2022-01-01,VG-SE1,1930,Bank,0,1845144.67,Payment Bergqvist Advokatbyra,BNK-000161
JE-000323,2022-02-01,VG-SE1,6550,Consulting & services,1842645.67,0,AP Bergqvist Advokatbyra,INV-000162
JE-000324,2022-02-01,VG-SE1,1930,Bank,0,1842645.67,Payment Bergqvist Advokatbyra,BNK-000162
JE-000325,2022-03-01,VG-SE1,6550,Consulting & services,1839110.67,0,AP Bergqvist Advokatbyra,INV-000163
JE-000326,2022-03-01,VG-SE1,1930,Bank,0,1839110.67,Payment Bergqvist Advokatbyra,BNK-000163
JE-000327,2022-04-01,VG-SE1,6550,Consulting & services,1839539.67,0,AP Bergqvist Advokatbyra,INV-000164
JE-000328,2022-04-01,VG-SE1,1930,Bank,0,1839539.67,Payment Bergqvist Advokatbyra,BNK-000164
JE-000329,2022-05-01,VG-SE1,6550,Consulting & services,1845048.67,0,AP Bergqvist Advokatbyra,INV-000165
JE-000330,2022-05-01,VG-SE1,1930,Bank,0,1845048.67,Payment Bergqvist Advokatbyra,BNK-000165
JE-000331,2022-06-01,VG-SE1,6550,Consulting & services,1842754.67,0,AP Bergqvist Advokatbyra,INV-000166
JE-000332,2022-06-01,VG-SE1,1930,Bank,0,1842754.67,Payment Bergqvist Advokatbyra,BNK-000166
JE-000333,2022-07-01,VG-SE1,6550,Consulting & services,1839414.67,0,AP Bergqvist Advokatbyra,INV-000167
JE-000334,2022-07-01,VG-SE1,1930,Bank,0,1839414.67,Payment Bergqvist Advokatbyra,BNK-000167
JE-000335,2022-08-01,VG-SE1,6550,Consulting & services,1844633.67,0,AP Bergqvist Advokatbyra,INV-000168
JE-000336,2022-08-01,VG-SE1,1930,Bank,0,1844633.67,Payment Bergqvist Advokatbyra,BNK-000168
JE-000337,2022-09-01,VG-SE1,6550,Consulting & services,1845055.67,0,AP Bergqvist Advokatbyra,INV-000169
JE-000338,2022-09-01,VG-SE1,1930,Bank,0,1845055.67,Payment Bergqvist Advokatbyra,BNK-000169
JE-000339,2022-10-01,VG-SE1,6550,Consulting & services,1842851.67,0,AP Bergqvist Advokatbyra,INV-000170
JE-000340,2022-10-01,VG-SE1,1930,Bank,0,1842851.67,Payment Bergqvist Advokatbyra,BNK-000170
JE-000341,2022-11-01,VG-SE1,6550,Consulting & services,1838624.67,0,AP Bergqvist Advokatbyra,INV-000171
JE-000342,2022-11-01,VG-SE1,1930,Bank,0,1838624.67,Payment Bergqvist Advokatbyra,BNK-000171
JE-000343,2022-12-01,VG-SE1,6550,Consulting & services,1839048.67,0,AP Bergqvist Advokatbyra,INV-000172
JE-000344,2022-12-01,VG-SE1,1930,Bank,0,1839048.67,Payment Bergqvist Advokatbyra,BNK-000172
JE-000345,2023-01-01,VG-SE1,6550,Consulting & services,1843852.67,0,AP Bergqvist Advokatbyra,INV-000173
JE-000346,2023-01-01,VG-SE1,1930,Bank,0,1843852.67,Payment Bergqvist Advokatbyra,BNK-000173
JE-000347,2023-02-01,VG-SE1,6550,Consulting & services,1842327.67,0,AP Bergqvist Advokatbyra,INV-000174
JE-000348,2023-02-01,VG-SE1,1930,Bank,0,1842327.67,Payment Bergqvist Advokatbyra,BNK-000174
JE-000349,2023-03-01,VG-SE1,6550,Consulting & services,1839903.67,0,AP Bergqvist Advokatbyra,INV-000175
JE-000350,2023-03-01,VG-SE1,1930,Bank,0,1839903.67,Payment Bergqvist Advokatbyra,BNK-000175
JE-000351,2023-04-01,VG-SE1,6550,Consulting & services,1839845.67,0,AP Bergqvist Advokatbyra,INV-000176
JE-000352,2023-04-01,VG-SE1,1930,Bank,0,1839845.67,Payment Bergqvist Advokatbyra,BNK-000176
JE-000353,2023-05-01,VG-SE1,6550,Consulting & services,1845457.67,0,AP Bergqvist Advokatbyra,INV-000177
JE-000354,2023-05-01,VG-SE1,1930,Bank,0,1845457.67,Payment Bergqvist Advokatbyra,BNK-000177
JE-000355,2023-06-01,VG-SE1,6550,Consulting & services,1838156.67,0,AP Bergqvist Advokatbyra,INV-000178
JE-000356,2023-06-01,VG-SE1,1930,Bank,0,1838156.67,Payment Bergqvist Advokatbyra,BNK-000178
JE-000357,2023-07-01,VG-SE1,6550,Consulting & services,1845659.67,0,AP Bergqvist Advokatbyra,INV-000179
JE-000358,2023-07-01,VG-SE1,1930,Bank,0,1845659.67,Payment Bergqvist Advokatbyra,BNK-000179
JE-000359,2023-08-01,VG-SE1,6550,Consulting & services,1843892.67,0,AP Bergqvist Advokatbyra,INV-000180
JE-000360,2023-08-01,VG-SE1,1930,Bank,0,1843892.67,Payment Bergqvist Advokatbyra,BNK-000180
JE-000361,2023-09-01,VG-SE1,6550,Consulting & services,1842489.67,0,AP Bergqvist Advokatbyra,INV-000181
JE-000362,2023-09-01,VG-SE1,1930,Bank,0,1842489.67,Payment Bergqvist Advokatbyra,BNK-000181
JE-000363,2023-10-01,VG-SE1,6550,Consulting & services,1841932.67,0,AP Bergqvist Advokatbyra,INV-000182
JE-000364,2023-10-01,VG-SE1,1930,Bank,0,1841932.67,Payment Bergqvist Advokatbyra,BNK-000182
JE-000365,2023-11-01,VG-SE1,6550,Consulting & services,1844763.67,0,AP Bergqvist Advokatbyra,INV-000183
JE-000366,2023-11-01,VG-SE1,1930,Bank,0,1844763.67,Payment Bergqvist Advokatbyra,BNK-000183
JE-000367,2023-12-01,VG-SE1,6550,Consulting & services,1841013.67,0,AP Bergqvist Advokatbyra,INV-000184
JE-000368,2023-12-01,VG-SE1,1930,Bank,0,1841013.67,Payment Bergqvist Advokatbyra,BNK-000184
JE-000369,2024-01-01,VG-SE1,6550,Consulting & services,1839981.67,0,AP Bergqvist Advokatbyra,INV-000185
JE-000370,2024-01-01,VG-SE1,1930,Bank,0,1839981.67,Payment Bergqvist Advokatbyra,BNK-000185
JE-000371,2024-02-01,VG-SE1,6550,Consulting & services,1842937.67,0,AP Bergqvist Advokatbyra,INV-000186
JE-000372,2024-02-01,VG-SE1,1930,Bank,0,1842937.67,Payment Bergqvist Advokatbyra,BNK-000186
JE-000373,2024-03-01,VG-SE1,6550,Consulting & services,1844720.67,0,AP Bergqvist Advokatbyra,INV-000187
JE-000374,2024-03-01,VG-SE1,1930,Bank,0,1844720.67,Payment Bergqvist Advokatbyra,BNK-000187
JE-000375,2024-04-01,VG-SE1,6550,Consulting & services,1838594.67,0,AP Bergqvist Advokatbyra,INV-000188
JE-000376,2024-04-01,VG-SE1,1930,Bank,0,1838594.67,Payment Bergqvist Advokatbyra,BNK-000188
JE-000377,2024-05-01,VG-SE1,6550,Consulting & services,1841999.67,0,AP Bergqvist Advokatbyra,INV-000189
JE-000378,2024-05-01,VG-SE1,1930,Bank,0,1841999.67,Payment Bergqvist Advokatbyra,BNK-000189
JE-000379,2024-06-01,VG-SE1,6550,Consulting & services,1839235.67,0,AP Bergqvist Advokatbyra,INV-000190
JE-000380,2024-06-01,VG-SE1,1930,Bank,0,1839235.67,Payment Bergqvist Advokatbyra,BNK-000190
JE-000381,2024-07-01,VG-SE1,6550,Consulting & services,1841273.67,0,AP Bergqvist Advokatbyra,INV-000191
JE-000382,2024-07-01,VG-SE1,1930,Bank,0,1841273.67,Payment Bergqvist Advokatbyra,BNK-000191
JE-000383,2024-08-01,VG-SE1,6550,Consulting & services,1843807.67,0,AP Bergqvist Advokatbyra,INV-000192
JE-000384,2024-08-01,VG-SE1,1930,Bank,0,1843807.67,Payment Bergqvist Advokatbyra,BNK-000192
JE-000385,2024-09-01,VG-SE1,6550,Consulting & services,1844901.67,0,AP Bergqvist Advokatbyra,INV-000193
JE-000386,2024-09-01,VG-SE1,1930,Bank,0,1844901.67,Payment Bergqvist Advokatbyra,BNK-000193
JE-000387,2024-10-01,VG-SE1,6550,Consulting & services,1840743.67,0,AP Bergqvist Advokatbyra,INV-000194
JE-000388,2024-10-01,VG-SE1,1930,Bank,0,1840743.67,Payment Bergqvist Advokatbyra,BNK-000194
JE-000389,2024-11-01,VG-SE1,6550,Consulting & services,1840114.67,0,AP Bergqvist Advokatbyra,INV-000195
JE-000390,2024-11-01,VG-SE1,1930,Bank,0,1840114.67,Payment Bergqvist Advokatbyra,BNK-000195
JE-000391,2024-12-01,VG-SE1,6550,Consulting & services,1841231.67,0,AP Bergqvist Advokatbyra,INV-000196
JE-000392,2024-12-01,VG-SE1,1930,Bank,0,1841231.67,Payment Bergqvist Advokatbyra,BNK-000196
JE-000393,2025-01-01,VG-SE1,6550,Consulting & services,1844761.67,0,AP Bergqvist Advokatbyra,INV-000197
JE-000394,2025-01-01,VG-SE1,1930,Bank,0,1844761.67,Payment Bergqvist Advokatbyra,BNK-000197
JE-000395,2025-02-01,VG-SE1,6550,Consulting & services,1838163.67,0,AP Bergqvist Advokatbyra,INV-000198
JE-000396,2025-02-01,VG-SE1,1930,Bank,0,1838163.67,Payment Bergqvist Advokatbyra,BNK-000198
JE-000397,2025-03-01,VG-SE1,6550,Consulting & services,1840613.67,0,AP Bergqvist Advokatbyra,INV-000199
JE-000398,2025-03-01,VG-SE1,1930,Bank,0,1840613.67,Payment Bergqvist Advokatbyra,BNK-000199
JE-000399,2025-04-01,VG-SE1,6550,Consulting & services,1838577.67,0,AP Bergqvist Advokatbyra,INV-000200
JE-000400,2025-04-01,VG-SE1,1930,Bank,0,1838577.67,Payment Bergqvist Advokatbyra,BNK-000200
JE-000401,2025-05-01,VG-SE1,6550,Consulting & services,1842902.67,0,AP Bergqvist Advokatbyra,INV-000201
JE-000402,2025-05-01,VG-SE1,1930,Bank,0,1842902.67,Payment Bergqvist Advokatbyra,BNK-000201
JE-000403,2025-06-01,VG-SE1,6550,Consulting & services,1844745.67,0,AP Bergqvist Advokatbyra,INV-000202
JE-000404,2025-06-01,VG-SE1,1930,Bank,0,1844745.67,Payment Bergqvist Advokatbyra,BNK-000202
JE-000405,2025-07-01,VG-SE1,6550,Consulting & services,1840619.67,0,AP Bergqvist Advokatbyra,INV-000203
JE-000406,2025-07-01,VG-SE1,1930,Bank,0,1840619.67,Payment Bergqvist Advokatbyra,BNK-000203
JE-000407,2025-08-01,VG-SE1,6550,Consulting & services,1839853.67,0,AP Bergqvist Advokatbyra,INV-000204
JE-000408,2025-08-01,VG-SE1,1930,Bank,0,1839853.67,Payment Bergqvist Advokatbyra,BNK-000204
JE-000409,2025-09-01,VG-SE1,6550,Consulting & services,1840817.67,0,AP Bergqvist Advokatbyra,INV-000205
JE-000410,2025-09-01,VG-SE1,1930,Bank,0,1840817.67,Payment Bergqvist Advokatbyra,BNK-000205
JE-000411,2025-10-01,VG-SE1,6550,Consulting & services,1842550.67,0,AP Bergqvist Advokatbyra,INV-000206
JE-000412,2025-10-01,VG-SE1,1930,Bank,0,1842550.67,Payment Bergqvist Advokatbyra,BNK-000206
JE-000413,2025-11-01,VG-SE1,6550,Consulting & services,1838179.67,0,AP Bergqvist Advokatbyra,INV-000207
JE-000414,2025-11-01,VG-SE1,1930,Bank,0,1838179.67,Payment Bergqvist Advokatbyra,BNK-000207
JE-000415,2025-12-01,VG-SE1,6550,Consulting & services,1840523.67,0,AP Bergqvist Advokatbyra,INV-000208
JE-000416,2025-12-01,VG-SE1,1930,Bank,0,1840523.67,Payment Bergqvist Advokatbyra,BNK-000208
JE-000417,2022-01-01,VG-SE2,6550,Consulting & services,1802868.0,0,AP Deloitte Sverige AB,INV-000209
JE-000418,2022-01-01,VG-SE2,1930,Bank,0,1802868.0,Payment Deloitte Sverige AB,BNK-000209
JE-000419,2022-02-01,VG-SE2,6550,Consulting & services,1803853.0,0,AP Deloitte Sverige AB,INV-000210
JE-000420,2022-02-01,VG-SE2,1930,Bank,0,1803853.0,Payment Deloitte Sverige AB,BNK-000210
JE-000421,2022-03-01,VG-SE2,6550,Consulting & services,1796377.0,0,AP Deloitte Sverige AB,INV-000211
JE-000422,2022-03-01,VG-SE2,1930,Bank,0,1796377.0,Payment Deloitte Sverige AB,BNK-000211
JE-000423,2022-04-01,VG-SE2,6550,Consulting & services,1803645.0,0,AP Deloitte Sverige AB,INV-000212
JE-000424,2022-04-01,VG-SE2,1930,Bank,0,1803645.0,Payment Deloitte Sverige AB,BNK-000212
JE-000425,2022-05-01,VG-SE2,6550,Consulting & services,1796984.0,0,AP Deloitte Sverige AB,INV-000213
JE-000426,2022-05-01,VG-SE2,1930,Bank,0,1796984.0,Payment Deloitte Sverige AB,BNK-000213
JE-000427,2022-06-01,VG-SE2,6550,Consulting & services,1796762.0,0,AP Deloitte Sverige AB,INV-000214
JE-000428,2022-06-01,VG-SE2,1930,Bank,0,1796762.0,Payment Deloitte Sverige AB,BNK-000214
JE-000429,2022-07-01,VG-SE2,6550,Consulting & services,1801499.0,0,AP Deloitte Sverige AB,INV-000215
JE-000430,2022-07-01,VG-SE2,1930,Bank,0,1801499.0,Payment Deloitte Sverige AB,BNK-000215
JE-000431,2022-08-01,VG-SE2,6550,Consulting & services,1800562.0,0,AP Deloitte Sverige AB,INV-000216
JE-000432,2022-08-01,VG-SE2,1930,Bank,0,1800562.0,Payment Deloitte Sverige AB,BNK-000216
JE-000433,2022-09-01,VG-SE2,6550,Consulting & services,1799997.0,0,AP Deloitte Sverige AB,INV-000217
JE-000434,2022-09-01,VG-SE2,1930,Bank,0,1799997.0,Payment Deloitte Sverige AB,BNK-000217
JE-000435,2022-10-01,VG-SE2,6550,Consulting & services,1796326.0,0,AP Deloitte Sverige AB,INV-000218
JE-000436,2022-10-01,VG-SE2,1930,Bank,0,1796326.0,Payment Deloitte Sverige AB,BNK-000218
JE-000437,2022-11-01,VG-SE2,6550,Consulting & services,1802245.0,0,AP Deloitte Sverige AB,INV-000219
JE-000438,2022-11-01,VG-SE2,1930,Bank,0,1802245.0,Payment Deloitte Sverige AB,BNK-000219
JE-000439,2022-12-01,VG-SE2,6550,Consulting & services,1799869.0,0,AP Deloitte Sverige AB,INV-000220
JE-000440,2022-12-01,VG-SE2,1930,Bank,0,1799869.0,Payment Deloitte Sverige AB,BNK-000220
JE-000441,2023-01-01,VG-SE2,6550,Consulting & services,1798741.0,0,AP Deloitte Sverige AB,INV-000221
JE-000442,2023-01-01,VG-SE2,1930,Bank,0,1798741.0,Payment Deloitte Sverige AB,BNK-000221
JE-000443,2023-02-01,VG-SE2,6550,Consulting & services,1798461.0,0,AP Deloitte Sverige AB,INV-000222
JE-000444,2023-02-01,VG-SE2,1930,Bank,0,1798461.0,Payment Deloitte Sverige AB,BNK-000222
JE-000445,2023-03-01,VG-SE2,6550,Consulting & services,1802650.0,0,AP Deloitte Sverige AB,INV-000223
JE-000446,2023-03-01,VG-SE2,1930,Bank,0,1802650.0,Payment Deloitte Sverige AB,BNK-000223
JE-000447,2023-04-01,VG-SE2,6550,Consulting & services,1802351.0,0,AP Deloitte Sverige AB,INV-000224
JE-000448,2023-04-01,VG-SE2,1930,Bank,0,1802351.0,Payment Deloitte Sverige AB,BNK-000224
JE-000449,2023-05-01,VG-SE2,6550,Consulting & services,1800168.0,0,AP Deloitte Sverige AB,INV-000225
JE-000450,2023-05-01,VG-SE2,1930,Bank,0,1800168.0,Payment Deloitte Sverige AB,BNK-000225
JE-000451,2023-06-01,VG-SE2,6550,Consulting & services,1802582.0,0,AP Deloitte Sverige AB,INV-000226
JE-000452,2023-06-01,VG-SE2,1930,Bank,0,1802582.0,Payment Deloitte Sverige AB,BNK-000226
JE-000453,2023-07-01,VG-SE2,6550,Consulting & services,1803471.0,0,AP Deloitte Sverige AB,INV-000227
JE-000454,2023-07-01,VG-SE2,1930,Bank,0,1803471.0,Payment Deloitte Sverige AB,BNK-000227
JE-000455,2023-08-01,VG-SE2,6550,Consulting & services,1797618.0,0,AP Deloitte Sverige AB,INV-000228
JE-000456,2023-08-01,VG-SE2,1930,Bank,0,1797618.0,Payment Deloitte Sverige AB,BNK-000228
JE-000457,2023-09-01,VG-SE2,6550,Consulting & services,1801894.0,0,AP Deloitte Sverige AB,INV-000229
JE-000458,2023-09-01,VG-SE2,1930,Bank,0,1801894.0,Payment Deloitte Sverige AB,BNK-000229
JE-000459,2023-10-01,VG-SE2,6550,Consulting & services,1798086.0,0,AP Deloitte Sverige AB,INV-000230
JE-000460,2023-10-01,VG-SE2,1930,Bank,0,1798086.0,Payment Deloitte Sverige AB,BNK-000230
JE-000461,2023-11-01,VG-SE2,6550,Consulting & services,1797715.0,0,AP Deloitte Sverige AB,INV-000231
JE-000462,2023-11-01,VG-SE2,1930,Bank,0,1797715.0,Payment Deloitte Sverige AB,BNK-000231
JE-000463,2023-12-01,VG-SE2,6550,Consulting & services,1803135.0,0,AP Deloitte Sverige AB,INV-000232
JE-000464,2023-12-01,VG-SE2,1930,Bank,0,1803135.0,Payment Deloitte Sverige AB,BNK-000232
JE-000465,2024-01-01,VG-SE2,6550,Consulting & services,1799649.0,0,AP Deloitte Sverige AB,INV-000233
JE-000466,2024-01-01,VG-SE2,1930,Bank,0,1799649.0,Payment Deloitte Sverige AB,BNK-000233
JE-000467,2024-02-01,VG-SE2,6550,Consulting & services,1802403.0,0,AP Deloitte Sverige AB,INV-000234
JE-000468,2024-02-01,VG-SE2,1930,Bank,0,1802403.0,Payment Deloitte Sverige AB,BNK-000234
JE-000469,2024-03-01,VG-SE2,6550,Consulting & services,1803719.0,0,AP Deloitte Sverige AB,INV-000235
JE-000470,2024-03-01,VG-SE2,1930,Bank,0,1803719.0,Payment Deloitte Sverige AB,BNK-000235
JE-000471,2024-04-01,VG-SE2,6550,Consulting & services,1803962.0,0,AP Deloitte Sverige AB,INV-000236
