row_id,date,category_letter,category,supervised,minutes,note,audit_action,reason
AT-2024-01-03-E1,2024-01-03,E,wound,Y,60,silicone gel,keep,
AT-2024-01-03-I1,2024-01-03,I,modality_supervision_only,Y,60,paraffin only,keep,
AT-2024-01-03-J1,2024-01-03,J,other_eligible,Y,60,assessment,keep,
AT-2024-01-04-E1,2024-01-04,E,wound,N,45,silicone gel,keep,
AT-2024-01-05-D1,2024-01-05,D,arthritis,Y,45,RA hand pack,keep,
AT-2024-01-08-F1,2024-01-08,F,splinting_orthotics,Y,60,wrist cock-up fab,keep,
AT-2024-01-08-F2,2024-01-08,F,splinting_orthotics,Y,75,PIP capener,keep,
AT-2024-01-08-G1,2024-01-08,G,amputation,N,60,phantom desens,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2024-01-08-G2,2024-01-08,G,amputation,Y,60,phantom desens,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2024-01-09-C1,2024-01-09,C,fracture,N,90,scaphoid protection,duplicate,"duplicate of adjacent session, deduped"
AT-2024-01-09-H1,2024-01-09,H,pediatric,Y,45,peds bilateral,keep,
AT-2024-01-10-H1,2024-01-10,H,pediatric,N,95,peds bilateral,keep,
AT-2024-01-11-B1,2024-01-11,B,tendon,N,60,extensor rehab,keep,
AT-2024-01-11-C1,2024-01-11,C,fracture,Y,45,scaphoid protection,keep,
AT-2024-01-11-I1,2024-01-11,I,modality_supervision_only,N,45,paraffin only,keep,
AT-2024-01-12-B1,2024-01-12,B,tendon,Y,75,differential glide,keep,
AT-2024-01-12-C1,2024-01-12,C,fracture,N,60,distal radius rehab,keep,
AT-2024-01-12-C2,2024-01-12,C,fracture,N,65,metacarpal ROM,keep,
AT-2024-01-12-D1,2024-01-12,D,arthritis,Y,60,joint protection,keep,
AT-2024-01-12-J1,2024-01-12,J,other_eligible,N,65,assessment,keep,
AT-2024-01-15-A1,2024-01-15,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2024-01-15-A2,2024-01-15,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2024-01-16-A1,2024-01-16,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2024-01-16-D1,2024-01-16,D,arthritis,N,60,energy conservation,keep,
AT-2024-01-16-F1,2024-01-16,F,splinting_orthotics,Y,90,PIP capener,keep,
AT-2024-01-17-C1,2024-01-17,C,fracture,N,90,distal radius rehab,keep,
AT-2024-01-17-F1,2024-01-17,F,splinting_orthotics,Y,80,buddy strap adj,keep,
AT-2024-01-19-A1,2024-01-19,A,peripheral_nerve,Y,60,sensory re-ed,keep,
AT-2024-01-19-B1,2024-01-19,B,tendon,Y,65,extensor rehab,keep,
AT-2024-01-19-C1,2024-01-19,C,fracture,N,60,distal radius rehab,keep,
AT-2024-01-19-E1,2024-01-19,E,wound,N,90,edema control,keep,
AT-2024-01-19-H1,2024-01-19,H,pediatric,Y,75,sensory reg,keep,
AT-2024-01-19-I1,2024-01-19,I,modality_supervision_only,N,60,FES obs,keep,
AT-2024-01-19-I2,2024-01-19,I,modality_supervision_only,Y,60,FES obs,keep,
AT-2024-01-19-J1,2024-01-19,J,other_eligible,Y,60,IDT participation,keep,
AT-2024-01-23-B1,2024-01-23,B,tendon,Y,60,strengthening prog,keep,
AT-2024-01-23-C1,2024-01-23,C,fracture,N,60,PIP joint work,keep,
AT-2024-01-24-D1,2024-01-24,D,arthritis,N,45,CMC support,keep,
AT-2024-01-24-I1,2024-01-24,I,modality_supervision_only,N,60,FES obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-01-25-E1,2024-01-25,E,wound,N,45,scar management,keep,
AT-2024-01-26-A1,2024-01-26,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2024-01-26-A2,2024-01-26,A,peripheral_nerve,Y,30,sensory re-ed,keep,
AT-2024-01-26-C1,2024-01-26,C,fracture,Y,35,distal radius rehab,keep,
AT-2024-01-26-F1,2024-01-26,F,splinting_orthotics,Y,65,PIP capener,keep,
AT-2024-01-30-A1,2024-01-30,A,peripheral_nerve,N,65,desensitization,keep,
AT-2024-01-30-D1,2024-01-30,D,arthritis,N,90,joint protection,keep,
AT-2024-01-30-D2,2024-01-30,D,arthritis,Y,60,energy conservation,keep,
AT-2024-01-31-B1,2024-01-31,B,tendon,N,45,flexor post-op ROM,keep,
AT-2024-01-31-F1,2024-01-31,F,splinting_orthotics,N,65,PIP capener,keep,
AT-2024-02-01-A1,2024-02-01,A,peripheral_nerve,Y,45,desensitization,keep,
AT-2024-02-01-E1,2024-02-01,E,wound,N,60,edema control,keep,
AT-2024-02-01-J1,2024-02-01,J,other_eligible,N,95,documentation cluster,keep,
AT-2024-02-02-B1,2024-02-02,B,tendon,N,45,strengthening prog,keep,
AT-2024-02-02-F1,2024-02-02,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2024-02-05-A1,2024-02-05,A,peripheral_nerve,Y,80,graded exposure,keep,
AT-2024-02-05-B1,2024-02-05,B,tendon,N,30,strengthening prog,keep,
AT-2024-02-05-J1,2024-02-05,J,other_eligible,Y,45,FCE partial,keep,
AT-2024-02-06-H1,2024-02-06,H,pediatric,Y,60,developmental play,keep,
AT-2024-02-07-A1,2024-02-07,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2024-02-07-C1,2024-02-07,C,fracture,Y,80,scaphoid protection,keep,
AT-2024-02-07-I1,2024-02-07,I,modality_supervision_only,N,90,iontophoresis obs,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2024-02-08-A1,2024-02-08,A,peripheral_nerve,Y,75,nerve glide ROM,keep,
AT-2024-02-08-C1,2024-02-08,C,fracture,Y,60,metacarpal ROM,keep,
AT-2024-02-08-J1,2024-02-08,J,other_eligible,N,65,assessment,keep,
AT-2024-02-09-A1,2024-02-09,A,peripheral_nerve,N,45,nerve mobilization,keep,
AT-2024-02-09-C1,2024-02-09,C,fracture,N,60,distal radius rehab,keep,
AT-2024-02-09-C2,2024-02-09,C,fracture,Y,65,metacarpal ROM,keep,
AT-2024-02-09-E1,2024-02-09,E,wound,N,95,silicone gel,keep,
AT-2024-02-09-I1,2024-02-09,I,modality_supervision_only,Y,50,iontophoresis obs,keep,
AT-2024-02-09-I2,2024-02-09,I,modality_supervision_only,Y,60,ultrasound obs,keep,
AT-2024-02-09-J1,2024-02-09,J,other_eligible,Y,65,FCE partial,keep,
AT-2024-02-12-H1,2024-02-12,H,pediatric,Y,60,developmental play,keep,
AT-2024-02-12-I1,2024-02-12,I,modality_supervision_only,N,50,ultrasound obs,keep,
AT-2024-02-13-A1,2024-02-13,A,peripheral_nerve,Y,45,sensory re-ed,keep,
AT-2024-02-13-F1,2024-02-13,F,splinting_orthotics,N,65,custom thermoplastic,keep,
AT-2024-02-13-I1,2024-02-13,I,modality_supervision_only,N,65,FES obs,keep,
AT-2024-02-14-A1,2024-02-14,A,peripheral_nerve,Y,90,sensory re-ed,keep,
AT-2024-02-14-C1,2024-02-14,C,fracture,N,65,ORIF f/u,keep,
AT-2024-02-14-C2,2024-02-14,C,fracture,N,75,scaphoid protection,keep,
AT-2024-02-14-E1,2024-02-14,E,wound,N,45,silicone gel,keep,
AT-2024-02-14-G1,2024-02-14,G,amputation,N,45,phantom desens,keep,
AT-2024-02-15-I1,2024-02-15,I,modality_supervision_only,N,30,ultrasound obs,keep,
AT-2024-02-16-C1,2024-02-16,C,fracture,Y,45,ORIF f/u,keep,
AT-2024-02-16-D1,2024-02-16,D,arthritis,N,30,RA hand pack,keep,
AT-2024-02-16-D2,2024-02-16,D,arthritis,Y,65,energy conservation,keep,
AT-2024-02-16-E1,2024-02-16,E,wound,N,30,edema control,keep,
AT-2024-02-16-E2,2024-02-16,E,wound,N,50,edema control,keep,
AT-2024-02-16-F1,2024-02-16,F,splinting_orthotics,Y,75,custom thermoplastic,duplicate,"duplicate of adjacent session, deduped"
AT-2024-02-19-A1,2024-02-19,A,peripheral_nerve,Y,65,graded exposure,keep,
AT-2024-02-19-B1,2024-02-19,B,tendon,Y,35,protective ROM,keep,
AT-2024-02-19-C1,2024-02-19,C,fracture,N,60,distal radius rehab,keep,
AT-2024-02-20-A1,2024-02-20,A,peripheral_nerve,Y,60,sensory re-ed,keep,
AT-2024-02-20-C1,2024-02-20,C,fracture,Y,50,scaphoid protection,keep,
AT-2024-02-20-D1,2024-02-20,D,arthritis,Y,45,CMC support,keep,
AT-2024-02-20-J1,2024-02-20,J,other_eligible,N,90,FCE partial,keep,
AT-2024-02-21-A1,2024-02-21,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2024-02-21-A2,2024-02-21,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2024-02-21-F1,2024-02-21,F,splinting_orthotics,N,75,wrist cock-up fab,keep,
AT-2024-02-21-F2,2024-02-21,F,splinting_orthotics,Y,60,dynamic outrigger,keep,
AT-2024-02-21-I1,2024-02-21,I,modality_supervision_only,N,45,paraffin only,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-02-22-A1,2024-02-22,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-02-22-C1,2024-02-22,C,fracture,N,60,metacarpal ROM,keep,
AT-2024-02-22-I1,2024-02-22,I,modality_supervision_only,Y,50,aide-run modality,keep,
AT-2024-02-23-A1,2024-02-23,A,peripheral_nerve,N,45,desensitization,keep,
AT-2024-02-23-B1,2024-02-23,B,tendon,Y,65,strengthening prog,keep,
AT-2024-02-23-E1,2024-02-23,E,wound,Y,65,MEM technique,keep,
AT-2024-02-23-F1,2024-02-23,F,splinting_orthotics,N,45,PIP capener,keep,
AT-2024-02-23-J1,2024-02-23,J,other_eligible,Y,75,IDT participation,keep,
AT-2024-02-26-A1,2024-02-26,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2024-02-26-B1,2024-02-26,B,tendon,Y,30,flexor post-op ROM,keep,
AT-2024-02-26-D1,2024-02-26,D,arthritis,N,45,thermoplastic thumb,keep,
AT-2024-02-27-A1,2024-02-27,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2024-02-27-B1,2024-02-27,B,tendon,N,60,strengthening prog,keep,
AT-2024-02-27-H1,2024-02-27,H,pediatric,N,60,peds hand rehab,keep,
AT-2024-02-28-A1,2024-02-28,A,peripheral_nerve,Y,45,nerve mobilization,keep,
AT-2024-02-28-D1,2024-02-28,D,arthritis,Y,45,energy conservation,keep,
AT-2024-02-29-F1,2024-02-29,F,splinting_orthotics,N,95,wrist cock-up fab,keep,
AT-2024-03-01-A1,2024-03-01,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2024-03-01-A2,2024-03-01,A,peripheral_nerve,Y,45,desensitization,keep,
AT-2024-03-01-A3,2024-03-01,A,peripheral_nerve,N,90,graded exposure,keep,
AT-2024-03-01-C1,2024-03-01,C,fracture,N,45,scaphoid protection,keep,
AT-2024-03-01-E1,2024-03-01,E,wound,N,75,silicone gel,keep,
AT-2024-03-01-F1,2024-03-01,F,splinting_orthotics,N,95,buddy strap adj,keep,
AT-2024-03-01-F2,2024-03-01,F,splinting_orthotics,N,90,custom thermoplastic,keep,
AT-2024-03-01-F3,2024-03-01,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2024-03-01-G1,2024-03-01,G,amputation,Y,60,phantom desens,keep,
AT-2024-03-01-I1,2024-03-01,I,modality_supervision_only,N,60,ultrasound obs,duplicate,"duplicate of adjacent session, deduped"
AT-2024-03-01-J1,2024-03-01,J,other_eligible,N,45,assessment,keep,
AT-2024-03-04-B1,2024-03-04,B,tendon,Y,65,extensor rehab,keep,
AT-2024-03-04-F1,2024-03-04,F,splinting_orthotics,Y,50,PIP capener,keep,
AT-2024-03-04-G1,2024-03-04,G,amputation,N,60,prosthetic training,keep,
AT-2024-03-05-A1,2024-03-05,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2024-03-05-A2,2024-03-05,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-03-05-D1,2024-03-05,D,arthritis,Y,60,joint protection,keep,
AT-2024-03-05-F1,2024-03-05,F,splinting_orthotics,Y,60,buddy strap adj,keep,
AT-2024-03-05-G1,2024-03-05,G,amputation,N,90,prosthetic training,keep,
AT-2024-03-05-H1,2024-03-05,H,pediatric,N,60,developmental play,keep,
AT-2024-03-05-J1,2024-03-05,J,other_eligible,N,30,documentation cluster,keep,
AT-2024-03-06-B1,2024-03-06,B,tendon,N,90,flexor post-op ROM,keep,
AT-2024-03-06-F1,2024-03-06,F,splinting_orthotics,N,95,custom thermoplastic,keep,
AT-2024-03-06-I1,2024-03-06,I,modality_supervision_only,Y,90,ultrasound obs,keep,
AT-2024-03-07-A1,2024-03-07,A,peripheral_nerve,N,45,desensitization,keep,
AT-2024-03-07-C1,2024-03-07,C,fracture,Y,45,distal radius rehab,keep,
AT-2024-03-07-E1,2024-03-07,E,wound,N,45,edema control,keep,
AT-2024-03-08-B1,2024-03-08,B,tendon,Y,30,differential glide,keep,
AT-2024-03-08-C1,2024-03-08,C,fracture,N,60,PIP joint work,keep,
AT-2024-03-08-C2,2024-03-08,C,fracture,N,65,ORIF f/u,keep,
AT-2024-03-08-C3,2024-03-08,C,fracture,N,60,distal radius rehab,keep,
AT-2024-03-08-D1,2024-03-08,D,arthritis,N,45,energy conservation,keep,
AT-2024-03-08-D2,2024-03-08,D,arthritis,Y,90,energy conservation,keep,
AT-2024-03-08-F1,2024-03-08,F,splinting_orthotics,Y,60,dynamic outrigger,duplicate,"duplicate of adjacent session, deduped"
AT-2024-03-08-F2,2024-03-08,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2024-03-08-F3,2024-03-08,F,splinting_orthotics,Y,65,buddy strap adj,keep,
AT-2024-03-08-I1,2024-03-08,I,modality_supervision_only,N,35,FES obs,keep,
AT-2024-03-12-I1,2024-03-12,I,modality_supervision_only,Y,30,paraffin only,keep,
AT-2024-03-13-E1,2024-03-13,E,wound,Y,65,MEM technique,keep,
AT-2024-03-13-F1,2024-03-13,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2024-03-14-D1,2024-03-14,D,arthritis,Y,60,energy conservation,keep,
AT-2024-03-14-D2,2024-03-14,D,arthritis,N,45,CMC support,keep,
AT-2024-03-14-E1,2024-03-14,E,wound,N,90,MEM technique,keep,
AT-2024-03-15-A1,2024-03-15,A,peripheral_nerve,N,60,desensitization,keep,
AT-2024-03-15-A2,2024-03-15,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2024-03-15-A3,2024-03-15,A,peripheral_nerve,N,65,nerve mobilization,keep,
AT-2024-03-15-B1,2024-03-15,B,tendon,N,75,flexor post-op ROM,keep,
AT-2024-03-15-B2,2024-03-15,B,tendon,N,45,differential glide,keep,
AT-2024-03-15-C1,2024-03-15,C,fracture,N,45,scaphoid protection,keep,
AT-2024-03-15-D1,2024-03-15,D,arthritis,Y,90,thermoplastic thumb,keep,
AT-2024-03-15-G1,2024-03-15,G,amputation,Y,90,residual limb prep,keep,
AT-2024-03-15-G2,2024-03-15,G,amputation,Y,45,pre-prosthetic,keep,
AT-2024-03-18-A1,2024-03-18,A,peripheral_nerve,Y,45,nerve mobilization,keep,
AT-2024-03-18-F1,2024-03-18,F,splinting_orthotics,Y,45,dynamic outrigger,keep,
AT-2024-03-18-G1,2024-03-18,G,amputation,N,50,shrinker fitting,keep,
AT-2024-03-18-H1,2024-03-18,H,pediatric,Y,45,developmental play,duplicate,"duplicate of adjacent session, deduped"
AT-2024-03-18-I1,2024-03-18,I,modality_supervision_only,N,60,iontophoresis obs,keep,
AT-2024-03-19-A1,2024-03-19,A,peripheral_nerve,N,60,desensitization,keep,
AT-2024-03-19-G1,2024-03-19,G,amputation,N,45,residual limb prep,keep,
AT-2024-03-20-A1,2024-03-20,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2024-03-20-E1,2024-03-20,E,wound,N,45,scar management,keep,
AT-2024-03-21-A1,2024-03-21,A,peripheral_nerve,N,75,graded exposure,keep,
AT-2024-03-21-C1,2024-03-21,C,fracture,N,60,distal radius rehab,keep,
AT-2024-03-21-I1,2024-03-21,I,modality_supervision_only,N,50,FES obs,keep,
AT-2024-03-22-A1,2024-03-22,A,peripheral_nerve,N,45,sensory re-ed,keep,
AT-2024-03-22-A2,2024-03-22,A,peripheral_nerve,N,45,desensitization,keep,
AT-2024-03-22-C1,2024-03-22,C,fracture,Y,75,ORIF f/u,keep,
AT-2024-03-22-C2,2024-03-22,C,fracture,Y,45,PIP joint work,keep,
AT-2024-03-22-D1,2024-03-22,D,arthritis,Y,90,energy conservation,duplicate,"duplicate of adjacent session, deduped"
AT-2024-03-22-H1,2024-03-22,H,pediatric,N,30,peds splinting,keep,
AT-2024-03-22-I1,2024-03-22,I,modality_supervision_only,N,90,FES obs,keep,
AT-2024-03-25-D1,2024-03-25,D,arthritis,Y,50,CMC support,keep,
AT-2024-03-26-A1,2024-03-26,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2024-03-26-A2,2024-03-26,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2024-03-26-C1,2024-03-26,C,fracture,Y,35,PIP joint work,keep,
AT-2024-03-26-D1,2024-03-26,D,arthritis,Y,45,energy conservation,keep,
AT-2024-03-26-F1,2024-03-26,F,splinting_orthotics,N,65,custom thermoplastic,keep,
AT-2024-03-27-F1,2024-03-27,F,splinting_orthotics,N,65,PIP capener,keep,
AT-2024-03-27-H1,2024-03-27,H,pediatric,N,30,sensory reg,keep,
AT-2024-03-28-A1,2024-03-28,A,peripheral_nerve,Y,45,graded exposure,duplicate,"duplicate of adjacent session, deduped"
AT-2024-03-28-A2,2024-03-28,A,peripheral_nerve,N,45,sensory re-ed,keep,
AT-2024-03-28-A3,2024-03-28,A,peripheral_nerve,N,75,desensitization,keep,
AT-2024-03-28-B1,2024-03-28,B,tendon,Y,75,protective ROM,keep,
AT-2024-03-28-F1,2024-03-28,F,splinting_orthotics,Y,75,buddy strap adj,keep,
AT-2024-03-29-A1,2024-03-29,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-03-29-A2,2024-03-29,A,peripheral_nerve,Y,95,sensory re-ed,keep,
AT-2024-03-29-B1,2024-03-29,B,tendon,Y,50,flexor post-op ROM,keep,
AT-2024-03-29-B2,2024-03-29,B,tendon,N,65,flexor post-op ROM,keep,
AT-2024-03-29-B3,2024-03-29,B,tendon,Y,45,strengthening prog,keep,
AT-2024-03-29-C1,2024-03-29,C,fracture,Y,65,metacarpal ROM,keep,
AT-2024-03-29-C2,2024-03-29,C,fracture,N,90,scaphoid protection,keep,
AT-2024-03-29-C3,2024-03-29,C,fracture,N,35,ORIF f/u,keep,
AT-2024-03-29-C4,2024-03-29,C,fracture,N,90,PIP joint work,keep,
AT-2024-03-29-C5,2024-03-29,C,fracture,Y,60,scaphoid protection,keep,
AT-2024-03-29-E1,2024-03-29,E,wound,N,50,edema control,keep,
AT-2024-03-29-F1,2024-03-29,F,splinting_orthotics,Y,65,dynamic outrigger,keep,
AT-2024-03-29-F2,2024-03-29,F,splinting_orthotics,Y,60,PIP capener,keep,
AT-2024-03-29-J1,2024-03-29,J,other_eligible,N,65,IDT participation,keep,
AT-2024-04-01-I1,2024-04-01,I,modality_supervision_only,Y,45,paraffin only,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-04-03-D1,2024-04-03,D,arthritis,Y,50,joint protection,keep,
AT-2024-04-05-A1,2024-04-05,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2024-04-05-B1,2024-04-05,B,tendon,N,60,differential glide,keep,
AT-2024-04-05-E1,2024-04-05,E,wound,N,60,MEM technique,keep,
AT-2024-04-05-F1,2024-04-05,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2024-04-05-G1,2024-04-05,G,amputation,Y,45,prosthetic training,keep,
AT-2024-04-05-I1,2024-04-05,I,modality_supervision_only,Y,75,ultrasound obs,keep,
AT-2024-04-05-I2,2024-04-05,I,modality_supervision_only,Y,60,ultrasound obs,keep,
AT-2024-04-08-A1,2024-04-08,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2024-04-08-D1,2024-04-08,D,arthritis,N,60,RA hand pack,keep,
AT-2024-04-08-D2,2024-04-08,D,arthritis,N,60,CMC support,keep,
AT-2024-04-08-J1,2024-04-08,J,other_eligible,Y,30,HEP review,keep,
AT-2024-04-09-A1,2024-04-09,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2024-04-09-D1,2024-04-09,D,arthritis,N,95,CMC support,keep,
AT-2024-04-09-J1,2024-04-09,J,other_eligible,N,75,documentation cluster,keep,
AT-2024-04-10-E1,2024-04-10,E,wound,Y,60,MEM technique,keep,
AT-2024-04-10-F1,2024-04-10,F,splinting_orthotics,Y,45,dynamic outrigger,keep,
AT-2024-04-10-F2,2024-04-10,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2024-04-11-A1,2024-04-11,A,peripheral_nerve,N,45,desensitization,keep,
AT-2024-04-11-B1,2024-04-11,B,tendon,N,45,strengthening prog,keep,
AT-2024-04-11-I1,2024-04-11,I,modality_supervision_only,Y,50,paraffin only,keep,
AT-2024-04-12-A1,2024-04-12,A,peripheral_nerve,Y,90,nerve mobilization,keep,
AT-2024-04-12-A2,2024-04-12,A,peripheral_nerve,Y,60,graded exposure,duplicate,"duplicate of adjacent session, deduped"
AT-2024-04-12-E1,2024-04-12,E,wound,N,60,MEM technique,keep,
AT-2024-04-12-H1,2024-04-12,H,pediatric,Y,60,peds hand rehab,keep,
AT-2024-04-12-I1,2024-04-12,I,modality_supervision_only,Y,30,aide-run modality,keep,
AT-2024-04-15-B1,2024-04-15,B,tendon,N,90,differential glide,keep,
AT-2024-04-16-A1,2024-04-16,A,peripheral_nerve,Y,60,sensory re-ed,keep,
AT-2024-04-16-F1,2024-04-16,F,splinting_orthotics,Y,65,dynamic outrigger,keep,
AT-2024-04-17-A1,2024-04-17,A,peripheral_nerve,N,75,sensory re-ed,keep,
AT-2024-04-17-I1,2024-04-17,I,modality_supervision_only,Y,30,iontophoresis obs,keep,
AT-2024-04-18-D1,2024-04-18,D,arthritis,Y,45,RA hand pack,keep,
AT-2024-04-18-E1,2024-04-18,E,wound,N,75,wound care f/u,keep,
AT-2024-04-18-G1,2024-04-18,G,amputation,N,65,residual limb prep,keep,
AT-2024-04-19-A1,2024-04-19,A,peripheral_nerve,N,35,sensory re-ed,keep,
AT-2024-04-19-A2,2024-04-19,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2024-04-19-B1,2024-04-19,B,tendon,N,75,differential glide,keep,
AT-2024-04-19-D1,2024-04-19,D,arthritis,N,45,thermoplastic thumb,keep,
AT-2024-04-19-F1,2024-04-19,F,splinting_orthotics,Y,60,dynamic outrigger,keep,
AT-2024-04-19-F2,2024-04-19,F,splinting_orthotics,Y,60,PIP capener,keep,
AT-2024-04-19-F3,2024-04-19,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2024-04-19-F4,2024-04-19,F,splinting_orthotics,N,45,custom thermoplastic,keep,
AT-2024-04-19-I1,2024-04-19,I,modality_supervision_only,Y,60,FES obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-04-22-A1,2024-04-22,A,peripheral_nerve,N,90,nerve glide ROM,keep,
AT-2024-04-22-G1,2024-04-22,G,amputation,N,45,pre-prosthetic,keep,
AT-2024-04-23-D1,2024-04-23,D,arthritis,Y,50,thermoplastic thumb,keep,
AT-2024-04-24-B1,2024-04-24,B,tendon,Y,75,flexor post-op ROM,keep,
AT-2024-04-24-B2,2024-04-24,B,tendon,N,60,extensor rehab,reclassify_to_solo,supervised-in-building-not-in-room per Box memo 2026-09-24
AT-2024-04-24-C1,2024-04-24,C,fracture,N,60,PIP joint work,keep,
AT-2024-04-24-D1,2024-04-24,D,arthritis,Y,75,thermoplastic thumb,keep,
AT-2024-04-24-F1,2024-04-24,F,splinting_orthotics,N,80,PIP capener,keep,
AT-2024-04-24-F2,2024-04-24,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2024-04-24-I1,2024-04-24,I,modality_supervision_only,Y,60,FES obs,keep,
AT-2024-04-25-E1,2024-04-25,E,wound,N,45,edema control,keep,
AT-2024-04-25-J1,2024-04-25,J,other_eligible,N,60,assessment,keep,
AT-2024-04-26-B1,2024-04-26,B,tendon,N,50,strengthening prog,keep,
AT-2024-04-26-E1,2024-04-26,E,wound,Y,75,MEM technique,keep,
AT-2024-04-26-F1,2024-04-26,F,splinting_orthotics,N,95,PIP capener,keep,
AT-2024-04-26-F2,2024-04-26,F,splinting_orthotics,Y,45,dynamic outrigger,keep,
AT-2024-04-26-I1,2024-04-26,I,modality_supervision_only,Y,45,FES obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-04-26-J1,2024-04-26,J,other_eligible,N,45,IDT participation,keep,
AT-2024-04-26-J2,2024-04-26,J,other_eligible,N,65,FCE partial,keep,
AT-2024-04-29-B1,2024-04-29,B,tendon,N,45,extensor rehab,keep,
AT-2024-04-29-F1,2024-04-29,F,splinting_orthotics,N,45,buddy strap adj,duplicate,"duplicate of adjacent session, deduped"
AT-2024-04-29-I1,2024-04-29,I,modality_supervision_only,Y,65,FES obs,keep,
AT-2024-04-30-A1,2024-04-30,A,peripheral_nerve,N,35,graded exposure,keep,
AT-2024-04-30-B1,2024-04-30,B,tendon,Y,75,protective ROM,keep,
AT-2024-04-30-D1,2024-04-30,D,arthritis,Y,45,energy conservation,keep,
AT-2024-05-01-D1,2024-05-01,D,arthritis,N,75,thermoplastic thumb,keep,
AT-2024-05-01-I1,2024-05-01,I,modality_supervision_only,Y,35,paraffin only,keep,
AT-2024-05-02-C1,2024-05-02,C,fracture,Y,90,PIP joint work,keep,
AT-2024-05-02-C2,2024-05-02,C,fracture,N,45,scaphoid protection,keep,
