delivery_id,sent_date,channel,provider,recipient_language,recipient_ward,message_type,status,bounce_reason,retry_count
SMS-0501370,2026-04-27,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501470,2026-04-27,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501476,2026-04-27,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501980,2026-04-28,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501990,2026-04-28,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502077,2026-04-28,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502359,2026-04-28,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500038,2026-04-28,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500182,2026-04-28,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500382,2026-04-28,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500903,2026-04-28,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500996,2026-04-28,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0501229,2026-04-28,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501452,2026-04-28,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
EML-0502332,2026-04-29,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502456,2026-04-29,email,sendgrid,en,Mile End,consultation_reminder,delivered,,0
SMS-0500060,2026-04-29,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500134,2026-04-29,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500333,2026-04-29,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500601,2026-04-29,sms,twilio,fr,Milton-Parc,consultation_reminder,failed,carrier_unreachable,1
SMS-0500841,2026-04-29,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500968,2026-04-29,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501912,2026-04-30,email,mailgun,fr,Mile End,survey_link,delivered,,0
EML-0501995,2026-04-30,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502012,2026-04-30,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502196,2026-04-30,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502296,2026-04-30,email,mailgun,en,Mile End,survey_link,delivered,,0
EML-0502666,2026-04-30,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500201,2026-04-30,sms,twilio,ur,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500243,2026-04-30,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500388,2026-04-30,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501065,2026-04-30,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501255,2026-04-30,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501267,2026-04-30,sms,twilio,fr,Plateau-Mont-Royal,survey_link,failed,carrier_unreachable,1
SMS-0501464,2026-04-30,sms,twilio,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501996,2026-05-01,email,mailgun,en,Milton-Parc,meeting_invite,delivered,,0
EML-0502060,2026-05-01,email,mailgun,fr,Milton-Parc,translated_summary,delivered,,0
EML-0502136,2026-05-01,email,mailgun,ar,Mile End,follow_up,delivered,,0
EML-0502253,2026-05-01,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502415,2026-05-01,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502535,2026-05-01,email,sendgrid,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502564,2026-05-01,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502595,2026-05-01,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500224,2026-05-01,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500509,2026-05-01,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500528,2026-05-01,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501078,2026-05-01,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0501206,2026-05-01,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501283,2026-05-01,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0501448,2026-05-01,sms,twilio,vi,Jeanne-Mance,meeting_invite,delivered,,0
EML-0501945,2026-05-02,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0501962,2026-05-02,email,mailgun,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502252,2026-05-02,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502489,2026-05-02,email,sendgrid,fr,Jeanne-Mance,translated_summary,delivered,,0
EML-0502679,2026-05-02,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500652,2026-05-02,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0500777,2026-05-02,sms,twilio,ur,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500928,2026-05-02,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500980,2026-05-02,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501098,2026-05-02,sms,twilio,bn,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501218,2026-05-02,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501404,2026-05-02,sms,twilio,fr,Mile End,translated_summary,delivered,,0
EML-0502201,2026-05-03,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502392,2026-05-03,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502647,2026-05-03,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502665,2026-05-03,email,sendgrid,ur,Mile End,meeting_invite,delivered,,0
EML-0502674,2026-05-03,email,sendgrid,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500097,2026-05-03,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500236,2026-05-03,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500354,2026-05-03,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500467,2026-05-03,sms,twilio,ar,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500621,2026-05-03,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500855,2026-05-03,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,undelivered,unknown_number,1
SMS-0500877,2026-05-03,sms,twilio,ur,Milton-Parc,meeting_invite,delivered,,0
SMS-0501104,2026-05-03,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501128,2026-05-03,sms,twilio,vi,Jeanne-Mance,translated_summary,delivered,,0
SMS-0501279,2026-05-03,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501876,2026-05-04,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502016,2026-05-04,email,mailgun,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502186,2026-05-04,email,mailgun,vi,Milton-Parc,survey_link,delivered,,0
EML-0502188,2026-05-04,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502348,2026-05-04,email,mailgun,vi,Jeanne-Mance,translated_summary,delivered,,0
EML-0502649,2026-05-04,email,sendgrid,fr,Milton-Parc,follow_up,delivered,,0
EML-0502691,2026-05-04,email,sendgrid,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0500021,2026-05-04,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500886,2026-05-04,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500888,2026-05-04,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0500933,2026-05-04,sms,twilio,en,Milton-Parc,survey_link,delivered,,0
SMS-0501482,2026-05-04,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501868,2026-05-05,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502086,2026-05-05,email,mailgun,fr,Milton-Parc,survey_link,delivered,,0
EML-0502128,2026-05-05,email,mailgun,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502430,2026-05-05,email,sendgrid,en,Milton-Parc,translated_summary,delivered,,0
EML-0502598,2026-05-05,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502644,2026-05-05,email,sendgrid,fr,Mile End,consultation_reminder,delivered,,0
EML-0502737,2026-05-05,email,sendgrid,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500334,2026-05-05,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500700,2026-05-05,sms,twilio,ar,Mile End,meeting_invite,delivered,,0
SMS-0500752,2026-05-05,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500870,2026-05-05,sms,twilio,fr,Jeanne-Mance,survey_link,delivered,,0
SMS-0500927,2026-05-05,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0501468,2026-05-05,sms,twilio,ur,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502068,2026-05-06,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502432,2026-05-06,email,sendgrid,en,Mile End,follow_up,delivered,,0
EML-0502699,2026-05-06,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500017,2026-05-06,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500036,2026-05-06,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500045,2026-05-06,sms,twilio,vi,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500805,2026-05-06,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500936,2026-05-06,sms,twilio,es,Jeanne-Mance,survey_link,delivered,,0
SMS-0501051,2026-05-06,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0501106,2026-05-06,sms,twilio,vi,Mile End,follow_up,delivered,,0
SMS-0501378,2026-05-06,sms,twilio,en,Mile End,survey_link,delivered,,0
EML-0502397,2026-05-07,email,sendgrid,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500569,2026-05-07,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500690,2026-05-07,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0500757,2026-05-07,sms,twilio,en,Milton-Parc,meeting_invite,delivered,,0
SMS-0500775,2026-05-07,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500785,2026-05-07,sms,twilio,ar,Mile End,follow_up,delivered,,0
SMS-0501097,2026-05-07,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501163,2026-05-07,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501302,2026-05-07,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501343,2026-05-07,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501354,2026-05-07,sms,twilio,en,Jeanne-Mance,survey_link,delivered,,0
SMS-0501484,2026-05-07,sms,twilio,es,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502106,2026-05-08,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502295,2026-05-08,email,mailgun,fr,Jeanne-Mance,survey_link,delivered,,0
EML-0502531,2026-05-08,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500636,2026-05-08,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500921,2026-05-08,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0501086,2026-05-08,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501228,2026-05-08,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0501242,2026-05-08,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0501405,2026-05-08,sms,twilio,en,Mile End,survey_link,delivered,,0
EML-0502024,2026-05-09,email,mailgun,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502176,2026-05-09,email,mailgun,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0502208,2026-05-09,email,mailgun,es,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502663,2026-05-09,email,sendgrid,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500188,2026-05-09,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500493,2026-05-09,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500520,2026-05-09,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0500531,2026-05-09,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500587,2026-05-09,sms,twilio,es,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500849,2026-05-09,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500915,2026-05-09,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500932,2026-05-09,sms,twilio,es,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501271,2026-05-09,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501366,2026-05-09,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501987,2026-05-10,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502056,2026-05-10,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502205,2026-05-10,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502330,2026-05-10,email,mailgun,en,Mile End,consultation_reminder,delivered,,0
EML-0502738,2026-05-10,email,sendgrid,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500063,2026-05-10,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500739,2026-05-10,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500821,2026-05-10,sms,twilio,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501092,2026-05-10,sms,twilio,bn,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501154,2026-05-10,sms,twilio,ar,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0501851,2026-05-11,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502130,2026-05-11,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502322,2026-05-11,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0502509,2026-05-11,email,sendgrid,ur,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500320,2026-05-11,sms,twilio,ur,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500425,2026-05-11,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500541,2026-05-11,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500767,2026-05-11,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500997,2026-05-11,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501016,2026-05-11,sms,twilio,ar,Mile End,translated_summary,delivered,,0
SMS-0501168,2026-05-11,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0501234,2026-05-11,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501363,2026-05-11,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501850,2026-05-12,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502001,2026-05-12,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0502036,2026-05-12,email,mailgun,fr,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502097,2026-05-12,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502149,2026-05-12,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500406,2026-05-12,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500586,2026-05-12,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500941,2026-05-12,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501139,2026-05-12,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
EML-0501988,2026-05-13,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502123,2026-05-13,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502497,2026-05-13,email,sendgrid,en,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500301,2026-05-13,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500362,2026-05-13,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500782,2026-05-13,sms,twilio,fr,Jeanne-Mance,meeting_invite,undelivered,unknown_number,2
SMS-0501232,2026-05-13,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501350,2026-05-13,sms,twilio,bn,Mile End,survey_link,delivered,,0
SMS-0501373,2026-05-13,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502275,2026-05-14,email,mailgun,fr,Mile End,translated_summary,delivered,,0
EML-0502307,2026-05-14,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502407,2026-05-14,email,sendgrid,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502740,2026-05-14,email,sendgrid,en,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500238,2026-05-14,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500340,2026-05-14,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500938,2026-05-14,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501008,2026-05-14,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501164,2026-05-14,sms,twilio,en,Milton-Parc,translated_summary,failed,carrier_unreachable,2
SMS-0501428,2026-05-14,sms,twilio,ar,Mile End,survey_link,delivered,,0
EML-0501918,2026-05-15,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501972,2026-05-15,email,mailgun,vi,Mile End,meeting_invite,delivered,,0
EML-0502015,2026-05-15,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502233,2026-05-15,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502464,2026-05-15,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502654,2026-05-15,email,sendgrid,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500210,2026-05-15,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500321,2026-05-15,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500632,2026-05-15,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500807,2026-05-15,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501145,2026-05-15,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501328,2026-05-15,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0501481,2026-05-15,sms,twilio,fr,Mile End,survey_link,delivered,,0
EML-0502168,2026-05-16,email,mailgun,fr,Mile End,survey_link,delivered,,0
EML-0502591,2026-05-16,email,sendgrid,en,Milton-Parc,survey_link,delivered,,0
SMS-0500090,2026-05-16,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0500574,2026-05-16,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500626,2026-05-16,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0500687,2026-05-16,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500716,2026-05-16,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500887,2026-05-16,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501315,2026-05-16,sms,twilio,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501340,2026-05-16,sms,twilio,es,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501859,2026-05-17,email,mailgun,ur,Milton-Parc,translated_summary,delivered,,0
EML-0501917,2026-05-17,email,mailgun,ar,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502031,2026-05-17,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502294,2026-05-17,email,mailgun,en,Mile End,translated_summary,delivered,,0
EML-0502516,2026-05-17,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502578,2026-05-17,email,sendgrid,vi,Milton-Parc,meeting_invite,delivered,,0
SMS-0500093,2026-05-17,sms,twilio,bn,Mile End,survey_link,delivered,,0
SMS-0500589,2026-05-17,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0500606,2026-05-17,sms,twilio,vi,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500723,2026-05-17,sms,twilio,ur,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500762,2026-05-17,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0500901,2026-05-17,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500998,2026-05-17,sms,twilio,vi,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0501084,2026-05-17,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501498,2026-05-17,sms,twilio,ar,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501941,2026-05-18,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502135,2026-05-18,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502165,2026-05-18,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502169,2026-05-18,email,mailgun,fr,Jeanne-Mance,survey_link,delivered,,0
EML-0502236,2026-05-18,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502357,2026-05-18,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502371,2026-05-18,email,sendgrid,en,Mile End,follow_up,delivered,,0
EML-0502439,2026-05-18,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502621,2026-05-18,email,sendgrid,ar,Mile End,survey_link,delivered,,0
EML-0502642,2026-05-18,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,bounced,temporary_failure,0
SMS-0500316,2026-05-18,sms,twilio,bn,Milton-Parc,meeting_invite,delivered,,0
SMS-0500428,2026-05-18,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
