event_id,timestamp_cet,user_id,user_status,source_system,auth_method,workstation_id,badge_scan_present,vpn_session_present,service_actor,override_flag,ticket_ref,ip_address
EVT-1014140,2024-12-13T16:08:42+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.60
EVT-1014141,2024-12-13T12:28:13+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.53
EVT-1014142,2024-12-13T11:11:37+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.41
EVT-1014143,2024-12-13T16:44:15+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.6
EVT-1014144,2024-12-16T15:31:26+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.10
EVT-1014145,2024-12-16T08:07:18+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.20
EVT-1014146,2024-12-16T13:31:25+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.71
EVT-1014147,2024-12-16T14:30:53+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.8
EVT-1014148,2024-12-16T12:21:33+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.23
EVT-1014149,2024-12-16T10:51:41+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.98
EVT-1014150,2024-12-17T15:29:35+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.75
EVT-1014151,2024-12-17T08:02:25+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.94
EVT-1014152,2024-12-17T12:17:10+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.99
EVT-1014153,2024-12-17T09:46:57+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.59
EVT-1014154,2024-12-17T13:35:32+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.74
EVT-1014155,2024-12-17T10:53:58+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.78
EVT-1014156,2024-12-18T18:25:22+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.26
EVT-1014157,2024-12-18T18:07:43+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.42
EVT-1014158,2024-12-18T07:41:00+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.50
EVT-1014159,2024-12-18T18:52:05+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.27
EVT-1014160,2024-12-18T07:56:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.65
EVT-1014161,2024-12-18T18:50:43+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.17
EVT-1014162,2024-12-19T18:45:41+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.97
EVT-1014163,2024-12-19T09:07:52+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.19
EVT-1014164,2024-12-19T18:30:47+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.23
EVT-1014165,2024-12-19T09:01:29+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.91
EVT-1014166,2024-12-19T10:11:59+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.62
EVT-1014167,2024-12-19T16:39:45+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.2
EVT-1014168,2024-12-20T10:10:28+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.97
EVT-1014169,2024-12-20T13:01:07+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.2
EVT-1014170,2024-12-20T13:44:51+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.84
EVT-1014171,2024-12-20T07:35:14+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.3
EVT-1014172,2024-12-20T07:41:13+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.41
EVT-1014173,2024-12-20T14:11:03+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.62
EVT-1014174,2024-12-23T13:23:11+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.72
EVT-1014175,2024-12-23T17:29:06+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.66
EVT-1014176,2024-12-23T14:11:21+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.9
EVT-1014177,2024-12-23T07:04:16+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.97
EVT-1014178,2024-12-23T17:14:47+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.91
EVT-1014179,2024-12-23T13:33:04+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.82
EVT-1014180,2024-12-24T09:06:47+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.12
EVT-1014181,2024-12-24T16:02:12+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.82
EVT-1014182,2024-12-24T15:37:43+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.85
EVT-1014183,2024-12-24T11:22:41+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.93
EVT-1014184,2024-12-24T13:19:07+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.64
EVT-1014185,2024-12-24T14:07:05+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.73
EVT-1014186,2024-12-25T11:12:08+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.26
EVT-1014187,2024-12-25T07:51:05+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.98
EVT-1014188,2024-12-25T17:06:23+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.46
EVT-1014189,2024-12-25T15:56:26+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.28
EVT-1014190,2024-12-25T13:52:00+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.90
EVT-1014191,2024-12-25T15:49:31+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.4
EVT-1014192,2024-12-26T16:52:56+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.41
EVT-1014193,2024-12-26T12:57:10+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.62
EVT-1014194,2024-12-26T16:00:44+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.20
EVT-1014195,2024-12-26T10:33:53+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1014196,2024-12-26T12:13:50+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.84
EVT-1014197,2024-12-26T18:41:04+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.82
EVT-1014198,2024-12-27T12:31:42+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.40
EVT-1014199,2024-12-27T10:30:22+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.2
EVT-1014200,2024-12-27T16:46:50+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.16
EVT-1014201,2024-12-27T08:42:46+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1014202,2024-12-27T12:53:22+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.76
EVT-1014203,2024-12-27T07:07:04+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.50
EVT-1014204,2024-12-30T13:40:42+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.7
EVT-1014205,2024-12-30T14:23:34+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.40
EVT-1014206,2024-12-30T08:46:21+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.5
EVT-1014207,2024-12-30T15:18:32+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.46
EVT-1014208,2024-12-30T18:01:27+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.27
EVT-1014209,2024-12-30T14:51:35+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.93
EVT-1014210,2024-12-31T07:12:08+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.56
EVT-1014211,2024-12-31T07:37:50+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.33
EVT-1014212,2024-12-31T10:05:25+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.62
EVT-1014213,2024-12-31T15:39:04+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.26
EVT-1014214,2024-12-31T17:09:31+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.58
EVT-1014215,2024-12-31T18:30:35+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.23
EVT-1014216,2025-01-01T18:05:42+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.19
EVT-1014217,2025-01-01T14:47:08+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.85
EVT-1014218,2025-01-01T13:20:15+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.64
EVT-1014219,2025-01-01T17:15:36+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.97
EVT-1014220,2025-01-01T10:39:30+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.12
EVT-1014221,2025-01-01T13:58:52+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.28
EVT-1014222,2025-01-02T17:48:26+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.16
EVT-1014223,2025-01-02T14:11:46+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.34
EVT-1014224,2025-01-02T17:25:03+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.64
EVT-1014225,2025-01-02T14:41:28+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.75
EVT-1014226,2025-01-02T13:37:11+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.56
EVT-1014227,2025-01-02T18:53:21+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.41
EVT-1014228,2025-01-03T14:37:08+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.63
EVT-1014229,2025-01-03T09:16:22+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.15
EVT-1014230,2025-01-03T07:52:02+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.56
EVT-1014231,2025-01-03T07:14:24+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.2
EVT-1014232,2025-01-03T14:26:38+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.6
EVT-1014233,2025-01-03T17:17:51+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.50
EVT-1014234,2025-01-06T16:25:44+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.23
EVT-1014235,2025-01-06T09:16:24+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.46
EVT-1014236,2025-01-06T15:55:29+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.67
EVT-1014237,2025-01-06T16:10:30+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.22
EVT-1014238,2025-01-06T14:25:20+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.42
EVT-1014239,2025-01-06T13:53:56+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.63
EVT-1014240,2025-01-07T17:06:24+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.83
EVT-1014241,2025-01-07T09:09:55+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.39
EVT-1014242,2025-01-07T07:58:10+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.37
EVT-1014243,2025-01-07T09:34:14+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.2
EVT-1014244,2025-01-07T10:53:57+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.18
EVT-1014245,2025-01-07T09:32:53+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.68
EVT-1014246,2025-01-08T16:53:10+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.9
EVT-1014247,2025-01-08T10:31:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.80
EVT-1014248,2025-01-08T17:41:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.92
EVT-1014249,2025-01-08T11:56:11+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.16
EVT-1014250,2025-01-08T07:48:00+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.27
EVT-1014251,2025-01-08T15:16:51+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.56
EVT-1014252,2025-01-09T10:37:33+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.95
EVT-1014253,2025-01-09T18:30:11+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.16
EVT-1014254,2025-01-09T17:11:10+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.59
EVT-1014255,2025-01-09T13:19:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.57
EVT-1014256,2025-01-09T14:17:04+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.28
EVT-1014257,2025-01-09T15:21:44+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.30
EVT-1014258,2025-01-10T12:30:55+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.35
EVT-1014259,2025-01-10T09:35:37+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.56
EVT-1014260,2025-01-10T07:33:45+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.80
EVT-1014261,2025-01-10T13:49:33+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.29
EVT-1014262,2025-01-10T17:53:26+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.2
EVT-1014263,2025-01-10T10:38:23+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.63
EVT-1014264,2025-01-13T15:06:06+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.41
EVT-1014265,2025-01-13T10:11:29+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.35
EVT-1014266,2025-01-13T14:35:23+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.7
EVT-1014267,2025-01-13T10:50:15+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.54
EVT-1014268,2025-01-13T11:20:01+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.89
EVT-1014269,2025-01-13T10:40:36+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.92
EVT-1014270,2025-01-14T09:43:37+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.37
EVT-1014271,2025-01-14T12:43:52+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.57
EVT-1014272,2025-01-14T10:35:01+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.12
EVT-1014273,2025-01-14T16:37:29+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1014274,2025-01-14T15:45:42+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.58
EVT-1014275,2025-01-14T11:32:45+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.96
EVT-1014276,2025-01-15T07:42:56+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.14
EVT-1014277,2025-01-15T12:59:13+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.37
EVT-1014278,2025-01-15T13:47:50+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.39
EVT-1014279,2025-01-15T15:46:19+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.63
EVT-1014280,2025-01-15T14:19:49+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.83
EVT-1014281,2025-01-15T12:23:17+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.59
EVT-1014282,2025-01-16T10:35:17+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.67
EVT-1014283,2025-01-16T07:05:33+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.42
EVT-1014284,2025-01-16T16:11:18+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.43
EVT-1014285,2025-01-16T08:14:21+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.11
EVT-1014286,2025-01-16T12:02:12+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.99
EVT-1014287,2025-01-16T14:08:02+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.4
EVT-1014288,2025-01-17T10:34:12+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.57
EVT-1014289,2025-01-17T15:11:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.29
EVT-1014290,2025-01-17T14:25:40+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.5
EVT-1014291,2025-01-17T16:15:28+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.62
EVT-1014292,2025-01-17T07:09:15+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.27
EVT-1014293,2025-01-17T10:00:43+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.60
EVT-1014294,2025-01-20T11:17:41+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.35
EVT-1014295,2025-01-20T14:55:27+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.48
EVT-1014296,2025-01-20T13:53:48+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.64
EVT-1014297,2025-01-20T07:49:43+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.13
EVT-1014298,2025-01-20T18:25:06+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.61
EVT-1014299,2025-01-20T14:09:42+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.38
EVT-1014300,2025-01-21T13:41:52+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.2
EVT-1014301,2025-01-21T09:24:18+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.54
EVT-1014302,2025-01-21T12:51:32+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.65
EVT-1014303,2025-01-21T18:38:58+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.64
EVT-1014304,2025-01-21T18:52:55+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.44
EVT-1014305,2025-01-21T07:40:53+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.95
EVT-1014306,2025-01-22T08:44:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.26
EVT-1014307,2025-01-22T09:36:08+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.53
EVT-1014308,2025-01-22T11:24:02+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.92
EVT-1014309,2025-01-22T13:16:31+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.15
EVT-1014310,2025-01-22T10:53:40+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.67
EVT-1014311,2025-01-22T12:32:54+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.42
EVT-1014312,2025-01-23T16:54:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.72
EVT-1014313,2025-01-23T12:46:49+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.39
EVT-1014314,2025-01-23T17:33:58+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.51
EVT-1014315,2025-01-23T10:30:29+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.3
EVT-1014316,2025-01-23T12:05:15+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.9
EVT-1014317,2025-01-23T09:49:47+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.79
EVT-1014318,2025-01-24T13:15:38+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.54
EVT-1014319,2025-01-24T09:55:39+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.94
EVT-1014320,2025-01-24T16:45:42+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.51
EVT-1014321,2025-01-24T09:01:44+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.28
EVT-1014322,2025-01-24T07:37:04+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.91
EVT-1014323,2025-01-24T07:13:16+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.70
EVT-1014324,2025-01-27T12:52:04+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.32
EVT-1014325,2025-01-27T13:53:12+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.94
EVT-1014326,2025-01-27T11:40:46+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.61
EVT-1014327,2025-01-27T13:28:02+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.29
EVT-1014328,2025-01-27T17:40:33+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.79
EVT-1014329,2025-01-27T14:15:26+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.96
EVT-1014330,2025-01-28T17:38:21+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.69
EVT-1014331,2025-01-28T07:18:02+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.11
EVT-1014332,2025-01-28T14:49:09+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.9
EVT-1014333,2025-01-28T17:18:38+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.83
EVT-1014334,2025-01-28T09:28:43+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.89
EVT-1014335,2025-01-28T17:35:07+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.59
EVT-1014336,2025-01-29T16:33:06+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.20
EVT-1014337,2025-01-29T12:25:12+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.76
EVT-1014338,2025-01-29T17:31:01+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.67
EVT-1014339,2025-01-29T13:47:24+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.3
EVT-1014340,2025-01-29T10:03:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.26
EVT-1014341,2025-01-29T15:28:14+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.69
EVT-1014342,2025-01-30T08:12:47+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.16
EVT-1014343,2025-01-30T14:37:27+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.59
EVT-1014344,2025-01-30T08:23:31+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.77
